datetime,elapsed_s,voltage,Elevation_m
2026/08/01@14:20:52,552,2.718125,23114.709677419356
2026/08/01@14:20:53,553,2.6955002,23117.90322580645
2026/08/01@14:20:54,554,2.6963752,23121.09677419355
2026/08/01@14:20:56,556,2.7102502,23127.483870967742
2026/08/01@14:20:57,557,2.6966252,23130.677419354837
2026/08/01@14:20:58,558,2.755125,23133.870967741936
2026/08/01@14:20:59,559,2.7747502,23137.064516129034
2026/08/01@14:21:00,560,2.764125,23140.25806451613
2026/08/01@14:21:01,561,2.73825,23143.451612903227
2026/08/01@14:21:02,562,2.6975002,23146.645161290322
2026/08/01@14:21:03,563,2.7332502,23149.83870967742
2026/08/01@14:21:04,564,2.7443752,23153.032258064515
2026/08/01@14:21:05,565,2.7165,23156.225806451614
2026/08/01@14:21:06,566,2.7252502,23159.41935483871
2026/08/01@14:21:08,568,2.7097502,23165.8064516129
2026/08/01@14:21:09,569,2.716,23169.0
2026/08/01@14:21:10,570,2.7827502,23172.5
2026/08/01@14:21:11,571,2.7770002,23176.0
2026/08/01@14:21:12,572,2.784625,23179.5
2026/08/01@14:21:13,573,2.7821252,23183.0
2026/08/01@14:21:14,574,2.7855,23186.5
2026/08/01@14:21:15,575,2.785875,23190.0
2026/08/01@14:21:16,576,2.6958752,23193.5
2026/08/01@14:21:17,577,2.7835002,23197.0
2026/08/01@14:21:18,578,2.783375,23200.5
2026/08/01@14:21:20,580,2.78075,23207.5
2026/08/01@14:21:21,581,2.691375,23211.0
2026/08/01@14:21:22,582,2.6937502,23214.5
2026/08/01@14:21:23,583,2.7462502,23218.0
2026/08/01@14:21:24,584,2.7766252,23221.5
2026/08/01@14:21:25,585,2.6941252,23225.0
2026/08/01@14:21:26,586,2.6941252,23228.5
2026/08/01@14:21:27,587,2.7648752,23232.0
2026/08/01@14:21:28,588,2.6967502,23235.5
2026/08/01@14:21:29,589,2.692125,23239.0
2026/08/01@14:21:30,590,2.6920002,23242.5
2026/08/01@14:21:32,592,2.6953752,23249.5
2026/08/01@14:21:33,593,2.696,23253.0
2026/08/01@14:21:34,594,2.695625,23256.5
2026/08/01@14:21:35,595,2.693125,23260.0
2026/08/01@14:21:36,596,2.6972502,23263.5
2026/08/01@14:21:37,597,2.696875,23267.0
2026/08/01@14:21:38,598,2.69525,23270.5
2026/08/01@14:21:39,599,2.693125,23274.0
2026/08/01@14:21:40,600,2.6966252,23277.25806451613
2026/08/01@14:21:41,601,2.7248752,23280.516129032258
2026/08/01@14:21:42,602,2.782375,23283.774193548386
2026/08/01@14:21:44,604,2.7020002,23290.290322580644
2026/08/01@14:21:45,605,2.70175,23293.548387096773
2026/08/01@14:21:46,606,2.7770002,23296.8064516129
2026/08/01@14:21:47,607,2.7670002,23300.064516129034
2026/08/01@14:21:48,608,2.684,23303.322580645163
2026/08/01@14:21:49,609,2.6827502,23306.58064516129
2026/08/01@14:21:50,610,2.6762502,23309.83870967742
2026/08/01@14:21:51,611,2.6746252,23313.09677419355
2026/08/01@14:21:52,612,2.6781252,23316.354838709678
2026/08/01@14:21:53,613,2.6790002,23319.612903225807
2026/08/01@14:21:54,614,2.677375,23322.870967741936
2026/08/01@14:21:56,616,2.6776252,23329.387096774193
2026/08/01@14:21:57,617,2.6802502,23332.645161290322
2026/08/01@14:21:58,618,2.68,23335.90322580645
2026/08/01@14:21:59,619,2.676625,23339.16129032258
2026/08/01@14:22:00,620,2.673,23342.41935483871
2026/08/01@14:22:01,621,2.6672502,23345.677419354837
2026/08/01@14:22:02,622,2.668375,23348.935483870966
2026/08/01@14:22:03,623,2.67525,23352.1935483871
2026/08/01@14:22:04,624,2.6671252,23355.451612903227
2026/08/01@14:22:05,625,2.6535,23358.709677419356
2026/08/01@14:22:06,626,2.6706252,23361.967741935485
2026/08/01@14:22:08,628,2.673,23368.483870967742
2026/08/01@14:22:09,629,2.6677502,23371.74193548387
2026/08/01@14:22:10,630,2.664375,23375.0
2026/08/01@14:22:11,631,2.669125,23378.266666666666
2026/08/01@14:22:12,632,2.6720002,23381.533333333333
2026/08/01@14:22:13,633,2.65575,23384.8
2026/08/01@14:22:14,634,2.6497502,23388.066666666666
2026/08/01@14:22:15,635,2.664375,23391.333333333332
2026/08/01@14:22:16,636,2.6455002,23394.6
2026/08/01@14:22:17,637,2.6428752,23397.866666666665
2026/08/01@14:22:18,638,2.658375,23401.133333333335
2026/08/01@14:22:20,640,2.646625,23407.666666666668
2026/08/01@14:22:21,641,2.6467502,23410.933333333334
2026/08/01@14:22:22,642,2.6602502,23414.2
2026/08/01@14:22:23,643,2.660875,23417.466666666667
2026/08/01@14:22:24,644,2.6507502,23420.733333333334
2026/08/01@14:22:25,645,2.65,23424.0
2026/08/01@14:22:26,646,2.687375,23427.266666666666
2026/08/01@14:22:27,647,2.6755002,23430.533333333333
2026/08/01@14:22:28,648,2.68175,23433.8
2026/08/01@14:22:29,649,2.6811252,23437.066666666666
2026/08/01@14:22:30,650,2.66475,23440.333333333332
2026/08/01@14:22:32,652,2.65525,23446.866666666665
2026/08/01@14:22:33,653,2.6595002,23450.133333333335
2026/08/01@14:22:34,654,2.6576252,23453.4
2026/08/01@14:22:35,655,2.654875,23456.666666666668
2026/08/01@14:22:36,656,2.6568752,23459.933333333334
2026/08/01@14:22:37,657,2.6560002,23463.2
2026/08/01@14:22:38,658,2.6545,23466.466666666667
2026/08/01@14:22:39,659,2.653875,23469.733333333334
2026/08/01@14:22:40,660,2.6641252,23473.0
2026/08/01@14:22:41,661,2.6525002,23475.967741935485
2026/08/01@14:22:42,662,2.6488752,23478.935483870966
2026/08/01@14:22:44,664,2.65175,23484.870967741936
2026/08/01@14:22:45,665,2.66225,23487.83870967742
2026/08/01@14:22:46,666,2.664,23490.8064516129
2026/08/01@14:22:47,667,2.6590002,23493.774193548386
2026/08/01@14:22:48,668,2.6636252,23496.74193548387
2026/08/01@14:22:49,669,2.6665,23499.709677419356
2026/08/01@14:22:50,670,2.6555002,23502.677419354837
2026/08/01@14:22:51,671,2.6521252,23505.645161290322
2026/08/01@14:22:52,672,2.6458752,23508.612903225807
2026/08/01@14:22:53,673,2.651,23511.58064516129
2026/08/01@14:22:54,674,2.6523752,23514.548387096773
2026/08/01@14:22:56,676,2.6542502,23520.483870967742
2026/08/01@14:22:57,677,2.6506252,23523.451612903227
2026/08/01@14:22:58,678,2.6511252,23526.41935483871
2026/08/01@14:22:59,679,2.6541252,23529.387096774193
2026/08/01@14:23:00,680,2.651,23532.354838709678
2026/08/01@14:23:01,681,2.647375,23535.322580645163
2026/08/01@14:23:02,682,2.6398752,23538.290322580644
2026/08/01@14:23:03,683,2.6471252,23541.25806451613
2026/08/01@14:23:04,684,2.6493752,23544.225806451614
2026/08/01@14:23:05,685,2.6438752,23547.1935483871
2026/08/01@14:23:06,686,2.6488752,23550.16129032258
2026/08/01@14:23:08,688,2.6476252,23556.09677419355
2026/08/01@14:23:09,689,2.6393752,23559.064516129034
2026/08/01@14:23:10,690,2.651875,23562.032258064515
2026/08/01@14:23:11,691,2.6506252,23565.0
2026/08/01@14:23:12,692,2.6590002,23568.225806451614
2026/08/01@14:23:13,693,2.654,23571.451612903227
2026/08/01@14:23:14,694,2.6486252,23574.677419354837
2026/08/01@14:23:15,695,2.6541252,23577.90322580645
2026/08/01@14:23:16,696,2.6515002,23581.129032258064
2026/08/01@14:23:17,697,2.65175,23584.354838709678
2026/08/01@14:23:18,698,2.6565,23587.58064516129
2026/08/01@14:23:20,700,2.653875,23594.032258064515
2026/08/01@14:23:21,701,2.6495002,23597.25806451613
2026/08/01@14:23:22,702,2.65275,23600.483870967742
2026/08/01@14:23:23,703,2.6507502,23603.709677419356
2026/08/01@14:23:24,704,2.6475,23606.935483870966
2026/08/01@14:23:25,705,2.6520002,23610.16129032258
2026/08/01@14:23:26,706,2.6515002,23613.387096774193
2026/08/01@14:23:27,707,2.647875,23616.612903225807
2026/08/01@14:23:28,708,2.6525002,23619.83870967742
2026/08/01@14:23:29,709,2.6535,23623.064516129034
2026/08/01@14:23:30,710,2.651875,23626.290322580644
2026/08/01@14:23:31,711,2.6546252,23629.516129032258
2026/08/01@14:23:33,713,2.6607502,23635.967741935485
2026/08/01@14:23:34,714,2.6627502,23639.1935483871
2026/08/01@14:23:35,715,2.6595002,23642.41935483871
2026/08/01@14:23:36,716,2.6605,23645.645161290322
2026/08/01@14:23:37,717,2.6568752,23648.870967741936
2026/08/01@14:23:38,718,2.6558752,23652.09677419355
2026/08/01@14:23:39,719,2.65925,23655.322580645163
2026/08/01@14:23:40,720,2.659125,23658.548387096773
2026/08/01@14:23:41,721,2.659625,23661.774193548386
2026/08/01@14:23:42,722,2.660375,23665.0
2026/08/01@14:23:43,723,2.6535,23668.566666666666
2026/08/01@14:23:45,725,2.646625,23675.7
2026/08/01@14:23:46,726,2.647,23679.266666666666
2026/08/01@14:23:47,727,2.646125,23682.833333333332
2026/08/01@14:23:48,728,2.646625,23686.4
2026/08/01@14:23:49,729,2.644,23689.966666666667
2026/08/01@14:23:50,730,2.6503752,23693.533333333333
2026/08/01@14:23:51,731,2.6498752,23697.1
2026/08/01@14:23:52,732,2.6468752,23700.666666666668
2026/08/01@14:23:53,733,2.6467502,23704.233333333334
2026/08/01@14:23:54,734,2.6481252,23707.8
2026/08/01@14:23:55,735,2.646125,23711.366666666665
2026/08/01@14:23:57,737,2.6460002,23718.5
2026/08/01@14:23:58,738,2.649125,23722.066666666666
2026/08/01@14:23:59,739,2.6446252,23725.633333333335
2026/08/01@14:24:00,740,2.6338752,23729.2
2026/08/01@14:24:01,741,2.670875,23732.766666666666
2026/08/01@14:24:02,742,2.66175,23736.333333333332
2026/08/01@14:24:03,743,2.6495002,23739.9
2026/08/01@14:24:04,744,2.649125,23743.466666666667
2026/08/01@14:24:05,745,2.65275,23747.033333333333
2026/08/01@14:24:06,746,2.6660002,23750.6
2026/08/01@14:24:07,747,2.6620002,23754.166666666668
2026/08/01@14:24:09,749,2.6792502,23761.3
2026/08/01@14:24:10,750,2.6595002,23764.866666666665
2026/08/01@14:24:11,751,2.6932502,23768.433333333334
2026/08/01@14:24:12,752,2.7023752,23772.0
2026/08/01@14:24:13,753,2.7132502,23775.322580645163
2026/08/01@14:24:14,754,2.6781252,23778.645161290322
2026/08/01@14:24:15,755,2.712125,23781.967741935485
2026/08/01@14:24:16,756,2.6898752,23785.290322580644
2026/08/01@14:24:17,757,2.74375,23788.612903225807
2026/08/01@14:24:18,758,2.75125,23791.935483870966
2026/08/01@14:24:19,759,2.759,23795.25806451613
2026/08/01@14:24:21,761,2.7595,23801.90322580645
2026/08/01@14:24:22,762,2.7531252,23805.225806451614
2026/08/01@14:24:23,763,2.7475002,23808.548387096773
2026/08/01@14:24:24,764,2.7431252,23811.870967741936
2026/08/01@14:24:25,765,2.7366252,23815.1935483871
2026/08/01@14:24:26,766,2.736875,23818.516129032258
2026/08/01@14:24:27,767,2.740375,23821.83870967742
2026/08/01@14:24:28,768,2.7613752,23825.16129032258
2026/08/01@14:24:29,769,2.7591252,23828.483870967742
2026/08/01@14:24:30,770,2.7771252,23831.8064516129
2026/08/01@14:24:31,771,2.7838752,23835.129032258064
2026/08/01@14:24:33,773,2.7857502,23841.774193548386
2026/08/01@14:24:34,774,2.7891252,23845.09677419355
2026/08/01@14:24:35,775,2.7873752,23848.41935483871
2026/08/01@14:24:36,776,2.7870002,23851.74193548387
2026/08/01@14:24:37,777,2.7868752,23855.064516129034
2026/08/01@14:24:38,778,2.7886252,23858.387096774193
2026/08/01@14:24:39,779,2.7840002,23861.709677419356
2026/08/01@14:24:40,780,2.784625,23865.032258064515
2026/08/01@14:24:41,781,2.7840002,23868.354838709678
2026/08/01@14:24:42,782,2.7822502,23871.677419354837
2026/08/01@14:24:43,783,2.7815,23875.0
2026/08/01@14:24:45,785,2.7835002,23881.6
2026/08/01@14:24:46,786,2.7821252,23884.9
2026/08/01@14:24:47,787,2.7791252,23888.2
2026/08/01@14:24:48,788,2.7752502,23891.5
2026/08/01@14:24:49,789,2.6762502,23894.8
2026/08/01@14:24:50,790,2.7835002,23898.1
2026/08/01@14:24:51,791,2.776875,23901.4
2026/08/01@14:24:52,792,2.6697502,23904.7
2026/08/01@14:24:53,793,2.688625,23908.0
2026/08/01@14:24:54,794,2.7848752,23911.3
2026/08/01@14:24:55,795,2.770375,23914.6
2026/08/01@14:24:57,797,2.759,23921.2
2026/08/01@14:24:58,798,2.726875,23924.5
2026/08/01@14:24:59,799,2.7840002,23927.8
2026/08/01@14:25:00,800,2.786375,23931.1
2026/08/01@14:25:01,801,2.7866252,23934.4
2026/08/01@14:25:02,802,2.780625,23937.7
2026/08/01@14:25:03,803,2.77975,23941.0
2026/08/01@14:25:04,804,2.7805002,23944.3
2026/08/01@14:25:05,805,2.7770002,23947.6
2026/08/01@14:25:06,806,2.776,23950.9
2026/08/01@14:25:07,807,2.775125,23954.2
2026/08/01@14:25:09,809,2.7765002,23960.8
2026/08/01@14:25:10,810,2.77425,23964.1
2026/08/01@14:25:11,811,2.7020002,23967.4
2026/08/01@14:25:12,812,2.6741252,23970.7
2026/08/01@14:25:13,813,2.6790002,23974.0
2026/08/01@14:25:14,814,2.674875,23977.451612903227
2026/08/01@14:25:15,815,2.7647502,23980.90322580645
2026/08/01@14:25:16,816,2.6785002,23984.354838709678
2026/08/01@14:25:17,817,2.673125,23987.8064516129
2026/08/01@14:25:18,818,2.6788752,23991.25806451613
2026/08/01@14:25:19,819,2.7631252,23994.709677419356
2026/08/01@14:25:21,821,2.782875,24001.612903225807
2026/08/01@14:25:22,822,2.771125,24005.064516129034
2026/08/01@14:25:23,823,2.66125,24008.516129032258
2026/08/01@14:25:24,824,2.6668752,24011.967741935485
2026/08/01@14:25:25,825,2.708125,24015.41935483871
2026/08/01@14:25:26,826,2.77025,24018.870967741936
2026/08/01@14:25:27,827,2.6581252,24022.322580645163
2026/08/01@14:25:28,828,2.663875,24025.774193548386
2026/08/01@14:25:29,829,2.6645002,24029.225806451614
2026/08/01@14:25:30,830,2.66,24032.677419354837
2026/08/01@14:25:31,831,2.78425,24036.129032258064
2026/08/01@14:25:33,833,2.7671252,24043.032258064515
2026/08/01@14:25:34,834,2.772375,24046.483870967742
2026/08/01@14:25:35,835,2.7622502,24049.935483870966
2026/08/01@14:25:36,836,2.785,24053.387096774193
2026/08/01@14:25:37,837,2.770375,24056.83870967742
2026/08/01@14:25:38,838,2.7710002,24060.290322580644
2026/08/01@14:25:39,839,2.779875,24063.74193548387
2026/08/01@14:25:40,840,2.7722502,24067.1935483871
2026/08/01@14:25:41,841,2.7735002,24070.645161290322
2026/08/01@14:25:42,842,2.7665002,24074.09677419355
2026/08/01@14:25:43,843,2.7782502,24077.548387096773
2026/08/01@14:25:45,845,2.7736252,24084.322580645163
2026/08/01@14:25:46,846,2.7708752,24087.645161290322
2026/08/01@14:25:47,847,2.7753752,24090.967741935485
2026/08/01@14:25:48,848,2.77425,24094.290322580644
2026/08/01@14:25:49,849,2.77425,24097.612903225807
2026/08/01@14:25:50,850,2.7736252,24100.935483870966
2026/08/01@14:25:51,851,2.7752502,24104.25806451613
2026/08/01@14:25:52,852,2.772875,24107.58064516129
2026/08/01@14:25:53,853,2.77375,24110.90322580645
2026/08/01@14:25:54,854,2.776,24114.225806451614
2026/08/01@14:25:55,855,2.7680002,24117.548387096773
2026/08/01@14:25:57,857,2.7695,24124.1935483871
2026/08/01@14:25:58,858,2.7675002,24127.516129032258
2026/08/01@14:25:59,859,2.7748752,24130.83870967742
2026/08/01@14:26:00,860,2.7822502,24134.16129032258
2026/08/01@14:26:01,861,2.7800002,24137.483870967742
2026/08/01@14:26:02,862,2.7747502,24140.8064516129
2026/08/01@14:26:03,863,2.7692502,24144.129032258064
2026/08/01@14:26:04,864,2.7680002,24147.451612903227
2026/08/01@14:26:05,865,2.7685,24150.774193548386
2026/08/01@14:26:06,866,2.769,24154.09677419355
2026/08/01@14:26:07,867,2.77425,24157.41935483871
2026/08/01@14:26:09,869,2.7757502,24164.064516129034
2026/08/01@14:26:10,870,2.776,24167.387096774193
2026/08/01@14:26:11,871,2.7718752,24170.709677419356
2026/08/01@14:26:12,872,2.7730002,24174.032258064515
2026/08/01@14:26:13,873,2.7725,24177.354838709678
2026/08/01@14:26:14,874,2.7682502,24180.677419354837
2026/08/01@14:26:15,875,2.7708752,24184.0
2026/08/01@14:26:16,876,2.7680002,24187.266666666666
2026/08/01@14:26:17,877,2.7713752,24190.533333333333
2026/08/01@14:26:18,878,2.727375,24193.8
2026/08/01@14:26:19,879,2.7762502,24197.066666666666
2026/08/01@14:26:21,881,2.762125,24203.6
2026/08/01@14:26:22,882,2.7710002,24206.866666666665
2026/08/01@14:26:23,883,2.771125,24210.133333333335
2026/08/01@14:26:24,884,2.770625,24213.4
2026/08/01@14:26:25,885,2.7705002,24216.666666666668
2026/08/01@14:26:26,886,2.7687502,24219.933333333334
2026/08/01@14:26:27,887,2.768125,24223.2
2026/08/01@14:26:28,888,2.768625,24226.466666666667
2026/08/01@14:26:29,889,2.7683752,24229.733333333334
2026/08/01@14:26:30,890,2.7671252,24233.0
2026/08/01@14:26:31,891,2.7671252,24236.266666666666
2026/08/01@14:26:33,893,2.769,24242.8
2026/08/01@14:26:34,894,2.767625,24246.066666666666
2026/08/01@14:26:35,895,2.767625,24249.333333333332
2026/08/01@14:26:36,896,2.766875,24252.6
2026/08/01@14:26:37,897,2.7666252,24255.866666666665
2026/08/01@14:26:38,898,2.7656252,24259.133333333335
2026/08/01@14:26:39,899,2.7687502,24262.4
2026/08/01@14:26:40,900,2.7657502,24265.666666666668
2026/08/01@14:26:41,901,2.7680002,24268.933333333334
2026/08/01@14:26:42,902,2.7670002,24272.2
2026/08/01@14:26:43,903,2.768125,24275.466666666667
2026/08/01@14:26:45,905,2.768625,24282.0
2026/08/01@14:26:46,906,2.76725,24285.064516129034
2026/08/01@14:26:47,907,2.7652502,24288.129032258064
2026/08/01@14:26:48,908,2.766375,24291.1935483871
2026/08/01@14:26:49,909,2.7652502,24294.25806451613
2026/08/01@14:26:50,910,2.7630002,24297.322580645163
2026/08/01@14:26:51,911,2.7636252,24300.387096774193
2026/08/01@14:26:52,912,2.7640002,24303.451612903227
2026/08/01@14:26:53,913,2.763375,24306.516129032258
2026/08/01@14:26:54,914,2.7643752,24309.58064516129
2026/08/01@14:26:55,915,2.7682502,24312.645161290322
2026/08/01@14:26:57,917,2.7685,24318.774193548386
2026/08/01@14:26:58,918,2.767625,24321.83870967742
2026/08/01@14:26:59,919,2.7661252,24324.90322580645
2026/08/01@14:27:00,920,2.765875,24327.967741935485
2026/08/01@14:27:01,921,2.76375,24331.032258064515
2026/08/01@14:27:02,922,2.7647502,24334.09677419355
2026/08/01@14:27:03,923,2.7638752,24337.16129032258
2026/08/01@14:27:04,924,2.7605002,24340.225806451614
2026/08/01@14:27:05,925,2.7592502,24343.290322580644
2026/08/01@14:27:06,926,2.7626252,24346.354838709678
2026/08/01@14:27:07,927,2.7600002,24349.41935483871
2026/08/01@14:27:09,928,2.7631252,24355.548387096773
2026/08/01@14:27:10,930,2.7582502,24358.612903225807
2026/08/01@14:27:11,931,2.7601252,24361.677419354837
2026/08/01@14:27:12,932,2.75675,24364.74193548387
2026/08/01@14:27:13,933,2.7592502,24367.8064516129
2026/08/01@14:27:14,934,2.759375,24370.870967741936
2026/08/01@14:27:15,935,2.6550002,24373.935483870966
2026/08/01@14:27:16,936,2.6553752,24377.0
2026/08/01@14:27:17,937,2.6567502,24380.3
2026/08/01@14:27:18,938,2.6542502,24383.6
2026/08/01@14:27:19,939,2.7580002,24386.9
2026/08/01@14:27:21,941,2.6745002,24393.5
2026/08/01@14:27:22,942,2.6477502,24396.8
2026/08/01@14:27:23,943,2.6485002,24400.1
2026/08/01@14:27:24,944,2.64875,24403.4
2026/08/01@14:27:25,945,2.651,24406.7
2026/08/01@14:27:26,946,2.653125,24410.0
2026/08/01@14:27:27,947,2.6498752,24413.3
2026/08/01@14:27:28,948,2.7582502,24416.6
2026/08/01@14:27:29,949,2.6490002,24419.9
2026/08/01@14:27:30,950,2.6885002,24423.2
2026/08/01@14:27:31,951,2.7327502,24426.5
2026/08/01@14:27:33,953,2.761625,24433.1
2026/08/01@14:27:34,954,2.7445002,24436.4
2026/08/01@14:27:35,955,2.65925,24439.7
2026/08/01@14:27:36,956,2.6650002,24443.0
2026/08/01@14:27:37,957,2.7638752,24446.3
2026/08/01@14:27:38,958,2.765,24449.6
2026/08/01@14:27:39,959,2.766,24452.9
2026/08/01@14:27:40,960,2.7605002,24456.2
2026/08/01@14:27:41,961,2.770625,24459.5
2026/08/01@14:27:42,962,2.72175,24462.8
2026/08/01@14:27:43,963,2.720875,24466.1
2026/08/01@14:27:45,964,2.6833752,24472.7
2026/08/01@14:27:46,966,2.6651252,24476.0
2026/08/01@14:27:47,967,2.674375,24479.064516129034
2026/08/01@14:27:48,968,2.6633752,24482.129032258064
2026/08/01@14:27:49,969,2.65575,24485.1935483871
2026/08/01@14:27:50,970,2.65475,24488.25806451613
2026/08/01@14:27:51,971,2.6521252,24491.322580645163
2026/08/01@14:27:52,972,2.65275,24494.387096774193
2026/08/01@14:27:53,973,2.6438752,24497.451612903227
2026/08/01@14:27:54,974,2.6467502,24500.516129032258
2026/08/01@14:27:55,975,2.69775,24503.58064516129
2026/08/01@14:27:56,976,2.7406252,24506.645161290322
2026/08/01@14:27:58,978,2.6972502,24512.774193548386
2026/08/01@14:27:59,979,2.64575,24515.83870967742
2026/08/01@14:28:00,980,2.6450002,24518.90322580645
2026/08/01@14:28:01,981,2.6476252,24521.967741935485
2026/08/01@14:28:02,982,2.647,24525.032258064515
2026/08/01@14:28:03,983,2.6512502,24528.09677419355
2026/08/01@14:28:04,984,2.6550002,24531.16129032258
2026/08/01@14:28:05,985,2.6663752,24534.225806451614
2026/08/01@14:28:06,986,2.6620002,24537.290322580644
2026/08/01@14:28:07,987,2.6563752,24540.354838709678
2026/08/01@14:28:08,988,2.6590002,24543.41935483871
2026/08/01@14:28:10,990,2.6576252,24549.548387096773
2026/08/01@14:28:11,991,2.6580002,24552.612903225807
2026/08/01@14:28:12,992,2.6571252,24555.677419354837
2026/08/01@14:28:13,993,2.65875,24558.74193548387
2026/08/01@14:28:14,994,2.6615002,24561.8064516129
2026/08/01@14:28:15,995,2.65875,24564.870967741936
2026/08/01@14:28:16,996,2.6615002,24567.935483870966
2026/08/01@14:28:17,997,2.65925,24571.0
2026/08/01@14:28:18,998,2.660125,24574.066666666666
2026/08/01@14:28:19,999,2.663,24577.133333333335
2026/08/01@14:28:20,1000,2.6635,24580.2
2026/08/01@14:28:22,1002,2.770625,24586.333333333332
