datetime,elapsed_s,humidity_percent
2026/08/01@17:32:56,769,43.971924
2026/08/01@17:32:57,770,43.997864
2026/08/01@17:32:58,771,43.894104
2026/08/01@17:32:59,772,43.869688
2026/08/01@17:33:00,773,43.77966
2026/08/01@17:33:01,774,43.66827
2026/08/01@17:33:02,775,43.56756
2026/08/01@17:33:03,776,43.486688
2026/08/01@17:33:05,778,43.398184
2026/08/01@17:33:06,779,43.30663
2026/08/01@17:33:07,780,43.201344
2026/08/01@17:33:08,781,43.111312
2026/08/01@17:33:09,782,43.02281
2026/08/01@17:33:10,783,42.932784
2026/08/01@17:33:11,784,42.864116
2026/08/01@17:33:12,785,42.81834
2026/08/01@17:33:13,786,42.761884
2026/08/01@17:33:14,787,42.72221
2026/08/01@17:33:16,789,42.661176
2026/08/01@17:33:17,790,42.713056
2026/08/01@17:33:18,791,42.864116
2026/08/01@17:33:19,792,43.041124
2026/08/01@17:33:20,793,43.24712
2026/08/01@17:33:21,794,43.431756
2026/08/01@17:33:22,795,43.637752
2026/08/01@17:33:23,796,43.796444
2026/08/01@17:33:24,797,43.96582
2026/08/01@17:33:25,798,44.081788
2026/08/01@17:33:27,800,44.232852
2026/08/01@17:33:28,801,44.33814
2026/08/01@17:33:29,802,44.3701832
2026/08/01@17:33:30,803,44.521248
2026/08/01@17:33:31,804,44.562448
2026/08/01@17:33:32,805,44.606696
2026/08/01@17:33:33,806,44.631116
2026/08/01@17:33:34,807,44.6433232
2026/08/01@17:33:35,808,44.644848
2026/08/01@17:33:36,809,44.62501
2026/08/01@17:33:38,811,44.60212
2026/08/01@17:33:39,812,44.570076
2026/08/01@17:33:40,813,44.538032
2026/08/01@17:33:41,814,44.515144
2026/08/01@17:33:42,815,44.525824
2026/08/01@17:33:43,816,44.48005
2026/08/01@17:33:44,817,44.507516
2026/08/01@17:33:45,818,44.544136
2026/08/01@17:33:46,819,44.567024
2026/08/01@17:33:47,820,44.634168
2026/08/01@17:33:48,821,44.615852
2026/08/01@17:33:50,823,44.68452
2026/08/01@17:33:51,824,44.748608
2026/08/01@17:33:52,825,44.782176
2026/08/01@17:33:53,826,44.771496
2026/08/01@17:33:54,827,44.739452
2026/08/01@17:33:55,828,44.731824
2026/08/01@17:33:56,829,44.626536
2026/08/01@17:33:57,830,44.615852
2026/08/01@17:33:58,831,44.55787
2026/08/01@17:33:59,832,44.512092
2026/08/01@17:34:01,834,44.45716
2026/08/01@17:34:02,835,44.377816
2026/08/01@17:34:03,836,44.301516
2026/08/01@17:34:04,837,44.24201
2026/08/01@17:34:05,838,44.18555
2026/08/01@17:34:06,839,44.11841
2026/08/01@17:34:07,840,44.08484
2026/08/01@17:34:08,841,44.068056
2026/08/01@17:34:09,842,44.031432
2026/08/01@17:34:10,843,44.029908
2026/08/01@17:34:12,845,44.068056
2026/08/01@17:34:13,846,44.08484
2026/08/01@17:34:14,847,44.150456
2026/08/01@17:34:15,848,44.287784
2026/08/01@17:34:16,849,44.603644
2026/08/01@17:34:17,850,45.088884
2026/08/01@17:34:18,851,45.59548
2026/08/01@17:34:19,852,46.283664
2026/08/01@17:34:20,853,46.910812
2026/08/01@17:34:21,854,47.55474
2026/08/01@17:34:23,856,48.15595
2026/08/01@17:34:24,857,48.75868
2026/08/01@17:34:25,858,49.225604
2026/08/01@17:34:26,859,49.703212
2026/08/01@17:34:27,860,50.08316
2026/08/01@17:34:28,861,50.458536
2026/08/01@17:34:29,862,50.727092
2026/08/01@17:34:30,863,50.960556
2026/08/01@17:34:31,864,51.17113
2026/08/01@17:34:32,865,51.317616
2026/08/01@17:34:33,866,51.45495
2026/08/01@17:34:35,868,51.52514
2026/08/01@17:34:36,869,51.59838
2026/08/01@17:34:37,870,51.642636
2026/08/01@17:34:38,871,51.68536
2026/08/01@17:34:39,872,51.676204
2026/08/01@17:34:40,873,51.638056
2026/08/01@17:34:41,874,51.60601
2026/08/01@17:34:42,875,51.5877
2026/08/01@17:34:43,876,51.500724
2026/08/01@17:34:44,877,51.49157
2026/08/01@17:34:46,879,51.42901
2026/08/01@17:34:47,880,51.422904
2026/08/01@17:34:48,881,51.337452
2026/08/01@17:34:49,882,51.244372
2026/08/01@17:34:50,883,51.18944
2026/08/01@17:34:51,884,51.097884
2026/08/01@17:34:52,885,51.012436
2026/08/01@17:34:53,886,50.9102032
2026/08/01@17:34:54,887,50.84306
2026/08/01@17:34:55,888,50.740824
2026/08/01@17:34:57,890,50.66453
2026/08/01@17:34:58,891,50.57145
2026/08/01@17:34:59,892,50.499732
2026/08/01@17:35:00,893,50.438696
2026/08/01@17:35:01,894,50.289156
2026/08/01@17:35:02,895,50.22507
2026/08/01@17:35:03,896,50.110628
2026/08/01@17:35:04,897,50.017548
2026/08/01@17:35:05,898,49.89853
2026/08/01@17:35:06,899,49.82986
2026/08/01@17:35:08,901,49.78561
2026/08/01@17:35:09,902,49.703212
2026/08/01@17:35:10,903,49.67422
2026/08/01@17:35:11,904,49.56893
2026/08/01@17:35:12,905,49.527732
2026/08/01@17:35:13,906,49.460596
2026/08/01@17:35:14,907,49.38125
2026/08/01@17:35:15,908,49.3400436
2026/08/01@17:35:16,909,49.277484
2026/08/01@17:35:17,910,49.23171
2026/08/01@17:35:18,911,49.21645
2026/08/01@17:35:20,913,49.147784
2026/08/01@17:35:21,914,49.010452
2026/08/01@17:35:22,915,49.001296
2026/08/01@17:35:23,916,48.89601
2026/08/01@17:35:24,917,48.91432
2026/08/01@17:35:25,918,49.170672
2026/08/01@17:35:26,919,49.413292
2026/08/01@17:35:27,920,49.784084
2026/08/01@17:35:28,921,50.12436
2026/08/01@17:35:29,922,50.44938
2026/08/01@17:35:31,924,50.717936
2026/08/01@17:35:32,925,50.94377
2026/08/01@17:35:33,926,51.166552
2026/08/01@17:35:34,927,51.34508
2026/08/01@17:35:35,928,51.474784
2026/08/01@17:35:36,929,51.548028
2026/08/01@17:35:37,930,51.66247
2026/08/01@17:35:38,931,51.64874
2026/08/01@17:35:39,932,51.70367
2026/08/01@17:35:40,933,51.761652
2026/08/01@17:35:42,935,51.80743
2026/08/01@17:35:43,936,51.793696
2026/08/01@17:35:44,937,51.795224
2026/08/01@17:35:45,938,51.786068
2026/08/01@17:35:46,939,51.712824
2026/08/01@17:35:47,940,51.6838336
2026/08/01@17:35:48,941,51.610588
2026/08/01@17:35:49,942,51.53887
2026/08/01@17:35:50,943,51.45495
2026/08/01@17:35:51,944,51.44274
2026/08/01@17:35:52,945,51.383232
2026/08/01@17:35:54,947,51.314564
2026/08/01@17:35:55,948,51.2870968
2026/08/01@17:35:56,949,51.226064
2026/08/01@17:35:57,950,51.2047
2026/08/01@17:35:58,951,51.1223
2026/08/01@17:35:59,952,51.07042
2026/08/01@17:36:00,953,50.998704
2026/08/01@17:36:01,954,50.937668
2026/08/01@17:36:02,955,50.82475
2026/08/01@17:36:03,956,50.7866016
2026/08/01@17:36:05,958,50.667584
2026/08/01@17:36:06,959,50.56382
2026/08/01@17:36:07,960,50.49363
2026/08/01@17:36:08,961,50.366976
2026/08/01@17:36:09,962,50.315096
2026/08/01@17:36:10,963,50.20676
2026/08/01@17:36:11,964,50.12436
2026/08/01@17:36:12,965,50.02365
2026/08/01@17:36:13,966,49.93515
2026/08/01@17:36:14,967,49.779508
2026/08/01@17:36:16,969,49.703212
2026/08/01@17:36:17,970,49.578088
2026/08/01@17:36:18,971,49.431604
2026/08/01@17:36:19,972,49.32326
2026/08/01@17:36:20,973,49.199664
2026/08/01@17:36:21,974,49.065384
2026/08/01@17:36:22,975,48.961624
2026/08/01@17:36:23,976,48.845652
2026/08/01@17:36:24,977,48.7541
2026/08/01@17:36:25,978,48.57099
2026/08/01@17:36:27,980,48.480964
2026/08/01@17:36:28,981,48.319216
2026/08/01@17:36:29,982,48.35584
2026/08/01@17:36:30,983,48.561836
2026/08/01@17:36:31,984,48.851756
2026/08/01@17:36:32,985,49.12184
2026/08/01@17:36:33,986,49.404136
2026/08/01@17:36:34,987,49.600976
2026/08/01@17:36:35,988,49.817652
2026/08/01@17:36:36,989,49.944304
2026/08/01@17:36:37,990,50.11978
2026/08/01@17:36:39,992,50.22965
2026/08/01@17:36:40,993,50.411232
2026/08/01@17:36:41,994,50.576028
2026/08/01@17:36:42,995,50.788128
2026/08/01@17:36:43,996,50.928512
2026/08/01@17:36:44,997,51.067368
2026/08/01@17:36:45,998,51.14519
2026/08/01@17:36:46,999,51.26726
2026/08/01@17:36:47,1000,51.369496
2026/08/01@17:36:48,1001,51.351184
2026/08/01@17:36:50,1003,51.396964
2026/08/01@17:36:51,1004,51.386284
2026/08/01@17:36:52,1005,51.383232
2026/08/01@17:36:53,1006,51.31914
2026/08/01@17:36:54,1007,51.25353
2026/08/01@17:36:55,1008,51.18944
2026/08/01@17:36:56,1009,51.177236
2026/08/01@17:36:57,1010,51.158924
2026/08/01@17:36:58,1011,51.172656
2026/08/01@17:36:59,1012,51.1635
2026/08/01@17:37:01,1014,51.15282
2026/08/01@17:37:02,1015,51.180288
2026/08/01@17:37:03,1016,51.181812
2026/08/01@17:37:04,1017,51.18944
2026/08/01@17:37:05,1018,51.22759
2026/08/01@17:37:06,1019,51.22759
2026/08/01@17:37:07,1020,51.216908
2026/08/01@17:37:08,1021,51.221484
2026/08/01@17:37:09,1022,51.200124
2026/08/01@17:37:10,1023,51.21233
2026/08/01@17:37:12,1024,51.213856
2026/08/01@17:37:13,1026,51.218432
2026/08/01@17:37:14,1027,51.2047
2026/08/01@17:37:15,1028,51.24895
2026/08/01@17:37:16,1029,51.232168
2026/08/01@17:37:17,1030,51.244372
2026/08/01@17:37:18,1031,51.244372
2026/08/01@17:37:19,1032,51.2352184
2026/08/01@17:37:20,1033,51.2459
2026/08/01@17:37:21,1034,51.21233
2026/08/01@17:37:22,1035,51.172656
2026/08/01@17:37:24,1037,51.1116184
2026/08/01@17:37:25,1038,51.038376
2026/08/01@17:37:26,1039,50.952928
2026/08/01@17:37:27,1040,50.879684
2026/08/01@17:37:28,1041,50.85069
2026/08/01@17:37:29,1042,50.756084
2026/08/01@17:37:30,1043,50.72404
2026/08/01@17:37:31,1044,50.62333
2026/08/01@17:37:32,1045,50.56687
2026/08/01@17:37:33,1046,50.5363552
2026/08/01@17:37:35,1048,50.476844
2026/08/01@17:37:36,1049,50.421912
2026/08/01@17:37:37,1050,50.43412
2026/08/01@17:37:38,1051,50.374608
2026/08/01@17:37:39,1052,50.330356
2026/08/01@17:37:40,1053,50.28458
2026/08/01@17:37:41,1054,50.22507
2026/08/01@17:37:42,1055,50.122832
2026/08/01@17:37:43,1056,50.069428
2026/08/01@17:37:44,1057,49.96414
2026/08/01@17:37:46,1059,49.9321
2026/08/01@17:37:47,1060,49.861904
2026/08/01@17:37:48,1061,49.877168
2026/08/01@17:37:49,1062,49.779508
2026/08/01@17:37:50,1063,49.716944
2026/08/01@17:37:51,1064,49.716944
2026/08/01@17:37:52,1065,49.716944
2026/08/01@17:37:53,1066,49.66659
2026/08/01@17:37:54,1067,49.64828
2026/08/01@17:37:55,1068,49.509424
2026/08/01@17:37:57,1070,49.41024
2026/08/01@17:37:58,1071,49.248492
2026/08/01@17:37:59,1072,49.076064
2026/08/01@17:38:00,1073,48.961624
2026/08/01@17:38:01,1074,48.81056
2026/08/01@17:38:02,1075,48.69917
2026/08/01@17:38:03,1076,48.57099
2026/08/01@17:38:04,1077,48.51301
2026/08/01@17:38:05,1078,48.447396
2026/08/01@17:38:06,1079,48.40162
2026/08/01@17:38:07,1080,48.357364
2026/08/01@17:38:08,1081,48.279544
2026/08/01@17:38:10,1083,48.232244
2026/08/01@17:38:11,1084,48.209356
2026/08/01@17:38:12,1085,48.2475
2026/08/01@17:38:13,1086,48.2154584
2026/08/01@17:38:14,1087,48.300908
2026/08/01@17:38:15,1088,48.27344
2026/08/01@17:38:16,1089,48.31159
2026/08/01@17:38:17,1090,48.339056
2026/08/01@17:38:18,1091,48.35126
2026/08/01@17:38:19,1092,48.360416
2026/08/01@17:38:21,1094,48.4123
2026/08/01@17:38:22,1095,48.4123
2026/08/01@17:38:23,1096,48.4123
2026/08/01@17:38:24,1097,48.360416
2026/08/01@17:38:25,1098,48.346684
2026/08/01@17:38:26,1099,48.220036
2026/08/01@17:38:27,1100,48.104064
2026/08/01@17:38:28,1101,48.067444
2026/08/01@17:38:29,1102,47.99115
2026/08/01@17:38:30,1103,47.88434
2026/08/01@17:38:32,1105,47.87671
2026/08/01@17:38:33,1106,47.90265
2026/08/01@17:38:34,1107,47.904176
2026/08/01@17:38:35,1108,47.927064
2026/08/01@17:38:36,1109,47.907228
2026/08/01@17:38:37,1110,47.84924
2026/08/01@17:38:38,1111,47.81567
2026/08/01@17:38:39,1112,47.84924
2026/08/01@17:38:40,1113,47.840084
2026/08/01@17:38:41,1114,47.86755
2026/08/01@17:38:43,1116,47.93622
2026/08/01@17:38:44,1117,47.986572
2026/08/01@17:38:45,1118,48.078124
2026/08/01@17:38:46,1119,48.08728
2026/08/01@17:38:47,1120,48.149844
2026/08/01@17:38:48,1121,48.21088
2026/08/01@17:38:49,1122,48.279544
2026/08/01@17:38:50,1123,48.410776
2026/08/01@17:38:51,1124,48.45655
2026/08/01@17:38:52,1125,48.506904
2026/08/01@17:38:54,1127,48.5404736
2026/08/01@17:38:55,1128,48.577096
2026/08/01@17:38:56,1129,48.719004
2026/08/01@17:38:57,1130,48.744944
2026/08/01@17:38:58,1131,48.815136
2026/08/01@17:38:59,1132,48.941788
2026/08/01@17:39:00,1133,48.97841
2026/08/01@17:39:01,1134,49.016556
2026/08/01@17:39:02,1135,49.065384
2026/08/01@17:39:03,1136,49.144732
2026/08/01@17:39:04,1137,49.13863
2026/08/01@17:39:06,1139,49.10353
2026/08/01@17:39:07,1140,49.129476
2026/08/01@17:39:08,1141,49.057756
2026/08/01@17:39:09,1142,49.016556
2026/08/01@17:39:10,1143,48.8777
2026/08/01@17:39:11,1144,48.760204
2026/08/01@17:39:12,1145,48.659496
2026/08/01@17:39:13,1146,48.49775
2026/08/01@17:39:14,1147,48.346684
2026/08/01@17:39:15,1148,48.2642836
2026/08/01@17:39:17,1150,48.09491
2026/08/01@17:39:18,1151,47.966736
2026/08/01@17:39:19,1152,47.866024
2026/08/01@17:39:20,1153,47.80804
2026/08/01@17:39:21,1154,47.77447
2026/08/01@17:39:22,1155,47.79736
2026/08/01@17:39:23,1156,47.824824
2026/08/01@17:39:24,1157,47.83856
2026/08/01@17:39:25,1158,47.83856
2026/08/01@17:39:26,1159,47.82635
2026/08/01@17:39:28,1161,47.806516
2026/08/01@17:39:29,1162,47.820248
2026/08/01@17:39:30,1163,47.817196
2026/08/01@17:39:31,1164,47.79736
2026/08/01@17:39:32,1165,47.77142
2026/08/01@17:39:33,1166,47.710384
2026/08/01@17:39:34,1167,47.618828
2026/08/01@17:39:35,1168,47.615776
2026/08/01@17:39:36,1169,47.57305
2026/08/01@17:39:37,1170,47.597464
2026/08/01@17:39:38,1171,47.5288
2026/08/01@17:39:40,1173,47.58831
2026/08/01@17:39:41,1174,47.61425
2026/08/01@17:39:42,1175,47.650876
2026/08/01@17:39:43,1176,47.7348
2026/08/01@17:39:44,1177,47.875184
2026/08/01@17:39:45,1178,47.89044
2026/08/01@17:39:46,1179,47.94995
2026/08/01@17:39:47,1180,48.0766
2026/08/01@17:39:48,1181,48.081176
2026/08/01@17:39:49,1182,48.21851
2026/08/01@17:39:51,1184,48.256656
2026/08/01@17:39:52,1185,48.319216
2026/08/01@17:39:53,1186,48.37568
2026/08/01@17:39:54,1187,48.424508
2026/08/01@17:39:55,1188,48.47486
2026/08/01@17:39:56,1189,48.554208
2026/08/01@17:39:57,1190,48.625928
2026/08/01@17:39:58,1191,48.63966
2026/08/01@17:39:59,1192,48.630504
2026/08/01@17:40:00,1193,48.561836
2026/08/01@17:40:02,1195,48.51606
2026/08/01@17:40:03,1196,48.424508
2026/08/01@17:40:04,1197,48.35584
2026/08/01@17:40:05,1198,48.238348
2026/08/01@17:40:06,1199,48.204776
2026/08/01@17:40:07,1200,48.1376368
2026/08/01@17:40:08,1201,48.1239
2026/08/01@17:40:09,1202,48.0918584
2026/08/01@17:40:10,1203,48.128484
2026/08/01@17:40:11,1204,48.081176
2026/08/01@17:40:13,1206,48.096436
2026/08/01@17:40:14,1207,48.05066
2026/08/01@17:40:15,1208,47.995728
2026/08/01@17:40:16,1209,47.90265
2026/08/01@17:40:17,1210,47.87976
2026/08/01@17:40:18,1211,47.775996
2026/08/01@17:40:19,1212,47.684444
2026/08/01@17:40:20,1213,47.67529
2026/08/01@17:40:21,1214,47.67529
2026/08/01@17:40:22,1215,47.646296
2026/08/01@17:40:23,1216,47.702756
2026/08/01@17:40:25,1218,47.739376
2026/08/01@17:40:26,1219,47.751584
2026/08/01@17:40:27,1220,47.84466
2026/08/01@17:40:28,1221,47.861448
2026/08/01@17:40:29,1222,47.943848
2026/08/01@17:40:30,1223,47.98047
2026/08/01@17:40:31,1224,48.0766
2026/08/01@17:40:32,1225,48.099488
2026/08/01@17:40:33,1226,48.15595
2026/08/01@17:40:34,1227,48.183416
2026/08/01@17:40:36,1229,48.25513
2026/08/01@17:40:37,1230,48.360416
2026/08/01@17:40:38,1231,48.447396
2026/08/01@17:40:39,1232,48.45655
2026/08/01@17:40:40,1233,48.577096
2026/08/01@17:40:41,1234,48.682384
2026/08/01@17:40:42,1235,48.7647816
2026/08/01@17:40:43,1236,48.792248
2026/08/01@17:40:44,1237,48.77699
2026/08/01@17:40:45,1238,48.69917
2026/08/01@17:40:47,1240,48.58625
2026/08/01@17:40:48,1241,48.4123
2026/08/01@17:40:49,1242,48.2475
2026/08/01@17:40:50,1243,48.041504
2026/08/01@17:40:51,1244,47.934692
2026/08/01@17:40:52,1245,47.762264
2026/08/01@17:40:53,1246,47.57763
2026/08/01@17:40:54,1247,47.45098
2026/08/01@17:40:55,1248,47.289236
2026/08/01@17:40:56,1249,47.148852
2026/08/01@17:40:58,1251,46.987108
2026/08/01@17:40:59,1252,46.91844
2026/08/01@17:41:00,1253,46.79179
2026/08/01@17:41:01,1254,46.744488
2026/08/01@17:41:02,1255,46.620888
2026/08/01@17:41:03,1256,46.4927136
2026/08/01@17:41:04,1257,46.388956
2026/08/01@17:41:05,1258,46.309604
2026/08/01@17:41:06,1259,46.286716
2026/08/01@17:41:07,1260,46.228732
2026/08/01@17:41:08,1261,46.158544
2026/08/01@17:41:10,1263,46.09445
2026/08/01@17:41:11,1264,46.071564
2026/08/01@17:41:12,1265,46.15549
2026/08/01@17:41:13,1266,46.227208
2026/08/01@17:41:14,1267,46.33402
2026/08/01@17:41:15,1268,46.56138
2026/08/01@17:41:16,1269,46.822308
2026/08/01@17:41:17,1270,47.17174
2026/08/01@17:41:18,1271,47.545584
2026/08/01@17:41:19,1272,47.86755
2026/08/01@17:41:21,1274,48.186468
2026/08/01@17:41:22,1275,48.45655
2026/08/01@17:41:23,1276,48.705272
2026/08/01@17:41:24,1277,49.02571
2026/08/01@17:41:25,1278,49.308004
2026/08/01@17:41:26,1279,49.600976
2026/08/01@17:41:27,1280,49.8863232
2026/08/01@17:41:28,1281,50.081636
2026/08/01@17:41:29,1282,50.24338
2026/08/01@17:41:30,1283,50.402076
2026/08/01@17:41:32,1285,50.44938
2026/08/01@17:41:33,1286,50.495156
2026/08/01@17:41:34,1287,50.453956
2026/08/01@17:41:35,1288,50.316624
2026/08/01@17:41:36,1289,50.200656
2026/08/01@17:41:37,1290,50.058748
2026/08/01@17:41:38,1291,49.877168
2026/08/01@17:41:39,1292,49.66659
2026/08/01@17:41:40,1293,49.518576
2026/08/01@17:41:41,1294,49.282064
2026/08/01@17:41:42,1295,49.117264
2026/08/01@17:41:44,1297,48.91127
2026/08/01@17:41:45,1298,48.737316
2026/08/01@17:41:46,1299,48.52674
2026/08/01@17:41:47,1300,48.339056
2026/08/01@17:41:48,1301,48.213932
2026/08/01@17:41:49,1302,47.981996
2026/08/01@17:41:50,1303,47.788204
2026/08/01@17:41:51,1304,47.574576
2026/08/01@17:41:52,1305,47.376212
2026/08/01@17:41:53,1306,47.156484
2026/08/01@17:41:55,1308,46.95964
2026/08/01@17:41:56,1309,46.79484
2026/08/01@17:41:57,1310,46.611732
2026/08/01@17:41:58,1311,46.43473
2026/08/01@17:41:59,1312,46.320284
2026/08/01@17:42:00,1313,46.286716
2026/08/01@17:42:01,1314,46.195164
2026/08/01@17:42:02,1315,46.128024
2026/08/01@17:42:03,1316,46.044096
2026/08/01@17:42:04,1317,45.929656
2026/08/01@17:42:06,1319,45.79385
2026/08/01@17:42:07,1320,45.76028
2026/08/01@17:42:08,1321,45.79385
2026/08/01@17:42:09,1322,45.865568
2026/08/01@17:42:10,1323,45.903716
2026/08/01@17:42:11,1324,45.857936
2026/08/01@17:42:12,1325,45.90677
2026/08/01@17:42:13,1326,45.922028
2026/08/01@17:42:14,1327,45.89914
2026/08/01@17:42:15,1328,45.87625
2026/08/01@17:42:17,1330,45.879304
2026/08/01@17:42:18,1331,45.879304
2026/08/01@17:42:19,1332,45.889984
2026/08/01@17:42:20,1333,45.857936
2026/08/01@17:42:21,1334,45.952544
2026/08/01@17:42:22,1335,46.053252
2026/08/01@17:42:23,1336,46.27451
2026/08/01@17:42:24,1337,46.53544
2026/08/01@17:42:25,1338,46.842144
2026/08/01@17:42:26,1339,47.07103
2026/08/01@17:42:28,1340,47.25414
2026/08/01@17:42:29,1342,47.43267
2026/08/01@17:42:30,1343,47.54711
2026/08/01@17:42:31,1344,47.597464
2026/08/01@17:42:32,1345,47.646296
2026/08/01@17:42:33,1346,47.61425
2026/08/01@17:42:34,1347,47.54711
2026/08/01@17:42:35,1348,47.53338
2026/08/01@17:42:36,1349,47.487604
2026/08/01@17:42:37,1350,47.348744
2026/08/01@17:42:38,1351,47.28008
2026/08/01@17:42:40,1353,47.19768
2026/08/01@17:42:41,1354,47.106124
2026/08/01@17:42:42,1355,47.07408
2026/08/01@17:42:43,1356,47.006944
2026/08/01@17:42:44,1357,46.968796
2026/08/01@17:42:45,1358,46.910812
2026/08/01@17:42:46,1359,46.8513
2026/08/01@17:42:47,1360,46.782636
2026/08/01@17:42:48,1361,46.759748
2026/08/01@17:42:49,1362,46.7628
2026/08/01@17:42:51,1364,46.800944
2026/08/01@17:42:52,1365,46.800944
2026/08/01@17:42:53,1366,46.874188
2026/08/01@17:42:54,1367,46.919968
2026/08/01@17:42:55,1368,46.936752
2026/08/01@17:42:56,1369,46.991684
2026/08/01@17:42:57,1370,47.02983
2026/08/01@17:42:58,1371,47.069504
2026/08/01@17:42:59,1372,47.092392
2026/08/01@17:43:00,1373,47.03441
2026/08/01@17:43:02,1375,46.968796
2026/08/01@17:43:03,1376,46.81773
2026/08/01@17:43:04,1377,46.741436
2026/08/01@17:43:05,1378,46.723124
2026/08/01@17:43:06,1379,46.64378
2026/08/01@17:43:07,1380,46.562904
2026/08/01@17:43:08,1381,46.55375
2026/08/01@17:43:09,1382,46.507972
2026/08/01@17:43:10,1383,46.425576
2026/08/01@17:43:11,1384,46.425576
2026/08/01@17:43:12,1385,46.3798
2026/08/01@17:43:14,1387,46.33707
2026/08/01@17:43:15,1388,46.350804
2026/08/01@17:43:16,1389,46.29282
2026/08/01@17:43:17,1390,46.272984
2026/08/01@17:43:18,1391,46.227208
2026/08/01@17:43:19,1392,46.192112
2026/08/01@17:43:20,1393,46.158544
2026/08/01@17:43:21,1394,46.07309
2026/08/01@17:43:22,1395,46.07309
2026/08/01@17:43:23,1396,46.007476
2026/08/01@17:43:25,1398,45.938812
2026/08/01@17:43:26,1399,45.88083
2026/08/01@17:43:27,1400,45.83505
2026/08/01@17:43:28,1401,45.77859
2026/08/01@17:43:29,1402,45.696192
2026/08/01@17:43:30,1403,45.606164
2026/08/01@17:43:31,1404,45.613792
2026/08/01@17:43:32,1405,45.865568
2026/08/01@17:43:33,1406,46.103608
2026/08/01@17:43:34,1407,46.443884
2026/08/01@17:43:36,1409,46.73991
2026/08/01@17:43:37,1410,47.07103
2026/08/01@17:43:38,1411,47.3167
2026/08/01@17:43:39,1412,47.53338
2026/08/01@17:43:40,1413,47.71954
2026/08/01@17:43:41,1414,47.861448
2026/08/01@17:43:42,1415,47.96826
2026/08/01@17:43:43,1416,48.03235
2026/08/01@17:43:44,1417,48.090332
2026/08/01@17:43:45,1418,48.0766
2026/08/01@17:43:47,1420,47.97284
2026/08/01@17:43:48,1421,47.94995
2026/08/01@17:43:49,1422,47.824824
2026/08/01@17:43:50,1423,47.661556
2026/08/01@17:43:51,1424,47.496756
2026/08/01@17:43:52,1425,47.354848
2026/08/01@17:43:53,1426,47.2404068
2026/08/01@17:43:54,1427,47.13512
2026/08/01@17:43:55,1428,47.028304
2026/08/01@17:43:56,1429,46.936752
2026/08/01@17:43:57,1430,46.929124
2026/08/01@17:43:59,1432,46.90471
2026/08/01@17:44:00,1433,46.91844
2026/08/01@17:44:01,1434,46.895552
2026/08/01@17:44:02,1435,46.87266
2026/08/01@17:44:03,1436,46.877244
2026/08/01@17:44:04,1437,46.82841
2026/08/01@17:44:05,1438,46.79179
2026/08/01@17:44:06,1439,46.759748
2026/08/01@17:44:07,1440,46.73686
2026/08/01@17:44:08,1441,46.67277
2026/08/01@17:44:10,1443,46.55375
2026/08/01@17:44:11,1444,46.49729
2026/08/01@17:44:12,1445,46.43473
2026/08/01@17:44:13,1446,46.414896
2026/08/01@17:44:14,1447,46.30045
2026/08/01@17:44:15,1448,46.2424668
2026/08/01@17:44:16,1449,46.16007
2026/08/01@17:44:17,1450,46.100556
2026/08/01@17:44:18,1451,45.99832
2026/08/01@17:44:19,1452,45.903716
2026/08/01@17:44:21,1454,45.85641
2026/08/01@17:44:22,1455,45.847256
2026/08/01@17:44:23,1456,45.780116
2026/08/01@17:44:24,1457,45.815212
2026/08/01@17:44:25,1458,45.851832
2026/08/01@17:44:26,1459,45.88846
2026/08/01@17:44:27,1460,45.92508
2026/08/01@17:44:28,1461,45.947968
2026/08/01@17:44:29,1462,45.915924
2026/08/01@17:44:30,1463,45.833524
2026/08/01@17:44:32,1465,45.73892
