datetime,elapsed_s,uvindex,Elevation_m
2026/08/01@14:20:39,540,0.31608696,23073.1935483871
2026/08/01@14:20:40,541,0.3047826,23076.387096774193
2026/08/01@14:20:41,542,0.35347824,23079.58064516129
2026/08/01@14:20:42,543,0.3352174,23082.774193548386
2026/08/01@14:20:43,544,0.3330435,23085.967741935485
2026/08/01@14:20:44,545,0.3352174,23089.16129032258
2026/08/01@14:20:45,546,0.33608696,23092.354838709678
2026/08/01@14:20:46,547,0.38086956,23095.548387096773
2026/08/01@14:20:47,548,0.38391304,23098.74193548387
2026/08/01@14:20:48,549,0.380434784,23101.935483870966
2026/08/01@14:20:49,550,0.35347824,23105.129032258064
2026/08/01@14:20:51,552,0.39043476,23111.516129032258
2026/08/01@14:20:52,553,0.32304348,23114.709677419356
2026/08/01@14:20:53,554,0.43565216,23117.90322580645
2026/08/01@14:20:54,555,0.4452174,23121.09677419355
2026/08/01@14:20:55,556,0.48782608,23124.290322580644
2026/08/01@14:20:56,557,0.32608696,23127.483870967742
2026/08/01@14:20:57,558,0.358695636,23130.677419354837
2026/08/01@14:20:58,559,0.37391304,23133.870967741936
2026/08/01@14:20:59,560,0.3652174,23137.064516129034
2026/08/01@14:21:00,561,0.32173914,23140.25806451613
2026/08/01@14:21:01,562,0.454347816,23143.451612903227
2026/08/01@14:21:02,563,0.39608696,23146.645161290322
2026/08/01@14:21:04,565,0.338260868,23153.032258064515
2026/08/01@14:21:05,566,0.368260868,23156.225806451614
2026/08/01@14:21:06,567,0.3652174,23159.41935483871
2026/08/01@14:21:07,568,0.32956524,23162.612903225807
2026/08/01@14:21:08,569,0.32608696,23165.8064516129
2026/08/01@14:21:09,570,0.32,23169.0
2026/08/01@14:21:10,571,0.358695636,23172.5
2026/08/01@14:21:11,572,0.3226087,23176.0
2026/08/01@14:21:12,573,0.41434784,23179.5
2026/08/01@14:21:13,574,0.39565218,23183.0
2026/08/01@14:21:14,575,0.35,23186.5
2026/08/01@14:21:15,576,0.1526087,23190.0
2026/08/01@14:21:17,578,0.416086936,23197.0
2026/08/01@14:21:18,579,0.41086956,23200.5
2026/08/01@14:21:19,580,0.404782632,23204.0
2026/08/01@14:21:20,581,0.15,23207.5
2026/08/01@14:21:21,582,0.404782632,23211.0
2026/08/01@14:21:22,583,0.3795652,23214.5
2026/08/01@14:21:23,584,0.39652176,23218.0
2026/08/01@14:21:24,585,0.394347816,23221.5
2026/08/01@14:21:25,586,0.404782632,23225.0
2026/08/01@14:21:26,587,0.37695652,23228.5
2026/08/01@14:21:27,588,0.39913044,23232.0
2026/08/01@14:21:28,589,0.399565216,23235.5
2026/08/01@14:21:30,591,0.15478261,23242.5
2026/08/01@14:21:31,592,0.4252174,23246.0
2026/08/01@14:21:32,593,0.4026087,23249.5
2026/08/01@14:21:33,594,0.400869568,23253.0
2026/08/01@14:21:34,595,0.248260868,23256.5
2026/08/01@14:21:35,596,0.38391304,23260.0
2026/08/01@14:21:36,597,0.4095652,23263.5
2026/08/01@14:21:37,598,0.39086956,23267.0
2026/08/01@14:21:38,599,0.19217392,23270.5
2026/08/01@14:21:39,600,0.3552174,23274.0
2026/08/01@14:21:40,601,0.1373913,23277.25806451613
2026/08/01@14:21:41,602,0.12565218,23280.516129032258
2026/08/01@14:21:43,604,0.12565218,23287.032258064515
2026/08/01@14:21:44,605,0.11521739,23290.290322580644
2026/08/01@14:21:45,606,0.34869568,23293.548387096773
2026/08/01@14:21:46,607,0.11086956,23296.8064516129
2026/08/01@14:21:47,608,0.13826087,23300.064516129034
2026/08/01@14:21:48,609,0.15652174,23303.322580645163
2026/08/01@14:21:49,610,0.12217391,23306.58064516129
2026/08/01@14:21:50,611,0.25608696,23309.83870967742
2026/08/01@14:21:51,612,0.26,23313.09677419355
2026/08/01@14:21:52,613,0.25652172,23316.354838709678
2026/08/01@14:21:53,614,0.24086956,23319.612903225807
2026/08/01@14:21:54,615,0.28173912,23322.870967741936
2026/08/01@14:21:56,617,0.29913044,23329.387096774193
2026/08/01@14:21:57,618,0.30608696,23332.645161290322
2026/08/01@14:21:58,619,0.25,23335.90322580645
2026/08/01@14:21:59,620,0.10695652,23339.16129032258
2026/08/01@14:22:00,621,0.21782608,23342.41935483871
2026/08/01@14:22:01,622,0.19173912,23345.677419354837
2026/08/01@14:22:02,623,0.12217391,23348.935483870966
2026/08/01@14:22:03,624,0.11,23352.1935483871
2026/08/01@14:22:04,625,0.13086956,23355.451612903227
2026/08/01@14:22:05,626,0.16521738,23358.709677419356
2026/08/01@14:22:06,627,0.1747826,23361.967741935485
2026/08/01@14:22:07,628,0.11260869,23365.225806451614
2026/08/01@14:22:09,630,0.07782609,23371.74193548387
2026/08/01@14:22:10,631,0.21304348,23375.0
2026/08/01@14:22:11,632,0.23913044,23378.266666666666
2026/08/01@14:22:12,633,0.18043478,23381.533333333333
2026/08/01@14:22:13,634,0.14391304,23384.8
2026/08/01@14:22:14,635,0.14130434,23388.066666666666
2026/08/01@14:22:15,636,0.12086956,23391.333333333332
2026/08/01@14:22:16,637,0.06826087,23394.6
2026/08/01@14:22:17,638,0.116956532,23397.866666666665
2026/08/01@14:22:18,639,0.11521739,23401.133333333335
2026/08/01@14:22:19,640,0.07173913,23404.4
2026/08/01@14:22:20,641,0.105652176,23407.666666666668
2026/08/01@14:22:22,643,0.11782609,23414.2
2026/08/01@14:22:23,644,0.1,23417.466666666667
2026/08/01@14:22:24,645,0.09217391,23420.733333333334
2026/08/01@14:22:25,646,0.12347826,23424.0
2026/08/01@14:22:26,647,0.13086956,23427.266666666666
2026/08/01@14:22:27,648,0.1226087,23430.533333333333
2026/08/01@14:22:28,649,0.12695652,23433.8
2026/08/01@14:22:29,650,0.12913044,23437.066666666666
2026/08/01@14:22:30,651,0.12434783,23440.333333333332
2026/08/01@14:22:31,652,0.1252174,23443.6
2026/08/01@14:22:32,653,0.11782609,23446.866666666665
2026/08/01@14:22:33,654,0.11260869,23450.133333333335
2026/08/01@14:22:35,656,0.11608696,23456.666666666668
2026/08/01@14:22:36,657,0.118695656,23459.933333333334
2026/08/01@14:22:37,658,0.115652176,23463.2
2026/08/01@14:22:38,659,0.1173913,23466.466666666667
2026/08/01@14:22:39,660,0.12173913,23469.733333333334
2026/08/01@14:22:40,661,0.12086956,23473.0
2026/08/01@14:22:41,662,0.11347826,23475.967741935485
2026/08/01@14:22:42,663,0.11434782,23478.935483870966
2026/08/01@14:22:43,664,0.12173913,23481.90322580645
2026/08/01@14:22:44,665,0.11956522,23484.870967741936
2026/08/01@14:22:45,666,0.12434783,23487.83870967742
2026/08/01@14:22:46,667,0.11782609,23490.8064516129
2026/08/01@14:22:48,669,0.11260869,23496.74193548387
2026/08/01@14:22:49,670,0.12086956,23499.709677419356
2026/08/01@14:22:50,671,0.12086956,23502.677419354837
2026/08/01@14:22:51,672,0.116956532,23505.645161290322
2026/08/01@14:22:52,673,0.1,23508.612903225807
2026/08/01@14:22:53,674,0.11086956,23511.58064516129
2026/08/01@14:22:54,675,0.11347826,23514.548387096773
2026/08/01@14:22:55,676,0.110434784,23517.516129032258
2026/08/01@14:22:56,677,0.112173912,23520.483870967742
2026/08/01@14:22:57,678,0.11086956,23523.451612903227
2026/08/01@14:22:58,679,0.109130432,23526.41935483871
2026/08/01@14:22:59,680,0.109130432,23529.387096774193
2026/08/01@14:23:01,682,0.10304348,23535.322580645163
2026/08/01@14:23:02,683,0.10043478,23538.290322580644
2026/08/01@14:23:03,684,0.109130432,23541.25806451613
2026/08/01@14:23:04,685,0.09913044,23544.225806451614
2026/08/01@14:23:05,686,0.08173913,23547.1935483871
2026/08/01@14:23:06,687,0.08173913,23550.16129032258
2026/08/01@14:23:07,688,0.09217391,23553.129032258064
2026/08/01@14:23:08,689,0.09391304,23556.09677419355
2026/08/01@14:23:09,690,0.08695652,23559.064516129034
2026/08/01@14:23:10,691,0.070869568,23562.032258064515
2026/08/01@14:23:11,692,0.105652176,23565.0
2026/08/01@14:23:12,693,0.10521739,23568.225806451614
2026/08/01@14:23:14,695,0.094782608,23574.677419354837
2026/08/01@14:23:15,696,0.10391305,23577.90322580645
2026/08/01@14:23:16,697,0.10347826,23581.129032258064
2026/08/01@14:23:17,698,0.10043478,23584.354838709678
2026/08/01@14:23:18,699,0.10521739,23587.58064516129
2026/08/01@14:23:19,700,0.10304348,23590.8064516129
2026/08/01@14:23:20,701,0.100869568,23594.032258064515
2026/08/01@14:23:21,702,0.10391305,23597.25806451613
2026/08/01@14:23:22,703,0.10304348,23600.483870967742
2026/08/01@14:23:23,704,0.100869568,23603.709677419356
2026/08/01@14:23:24,705,0.10304348,23606.935483870966
2026/08/01@14:23:25,706,0.105652176,23610.16129032258
2026/08/01@14:23:27,708,0.10304348,23616.612903225807
2026/08/01@14:23:28,709,0.10391305,23619.83870967742
2026/08/01@14:23:29,710,0.10391305,23623.064516129034
2026/08/01@14:23:30,711,0.10347826,23626.290322580644
2026/08/01@14:23:31,712,0.10521739,23629.516129032258
2026/08/01@14:23:32,713,0.10347826,23632.74193548387
2026/08/01@14:23:33,714,0.10869565,23635.967741935485
2026/08/01@14:23:34,715,0.10521739,23639.1935483871
2026/08/01@14:23:35,716,0.10391305,23642.41935483871
2026/08/01@14:23:36,717,0.10391305,23645.645161290322
2026/08/01@14:23:37,718,0.10217391,23648.870967741936
2026/08/01@14:23:38,719,0.10217391,23652.09677419355
2026/08/01@14:23:40,721,0.10521739,23658.548387096773
2026/08/01@14:23:41,722,0.107391304,23661.774193548386
2026/08/01@14:23:42,723,0.100869568,23665.0
2026/08/01@14:23:43,724,0.10391305,23668.566666666666
2026/08/01@14:23:44,725,0.09347826,23672.133333333335
2026/08/01@14:23:45,726,0.1,23675.7
2026/08/01@14:23:46,727,0.1,23679.266666666666
2026/08/01@14:23:47,728,0.105652176,23682.833333333332
2026/08/01@14:23:48,729,0.105652176,23686.4
2026/08/01@14:23:49,730,0.10652174,23689.966666666667
2026/08/01@14:23:50,731,0.10521739,23693.533333333333
2026/08/01@14:23:51,732,0.10391305,23697.1
2026/08/01@14:23:52,733,0.10347826,23700.666666666668
2026/08/01@14:23:54,735,0.09826087,23707.8
2026/08/01@14:23:55,736,0.10173913,23711.366666666665
2026/08/01@14:23:56,737,0.10695652,23714.933333333334
2026/08/01@14:23:57,738,0.105652176,23718.5
2026/08/01@14:23:58,739,0.10391305,23722.066666666666
2026/08/01@14:23:59,740,0.11608696,23725.633333333335
2026/08/01@14:24:00,741,0.11782609,23729.2
2026/08/01@14:24:01,742,0.11782609,23732.766666666666
2026/08/01@14:24:02,743,0.11086956,23736.333333333332
2026/08/01@14:24:03,744,0.11260869,23739.9
2026/08/01@14:24:04,745,0.11608696,23743.466666666667
2026/08/01@14:24:06,746,0.12086956,23750.6
2026/08/01@14:24:07,748,0.11,23754.166666666668
2026/08/01@14:24:08,749,0.09043478,23757.733333333334
2026/08/01@14:24:09,750,0.09826087,23761.3
2026/08/01@14:24:10,751,0.1,23764.866666666665
2026/08/01@14:24:11,752,0.1,23768.433333333334
2026/08/01@14:24:12,753,0.08608696,23772.0
2026/08/01@14:24:13,754,0.12043478,23775.322580645163
2026/08/01@14:24:14,755,0.12782608,23778.645161290322
2026/08/01@14:24:15,756,0.17826086,23781.967741935485
2026/08/01@14:24:16,757,0.17391304,23785.290322580644
2026/08/01@14:24:17,758,0.22478262,23788.612903225807
2026/08/01@14:24:18,759,0.21304348,23791.935483870966
2026/08/01@14:24:20,761,0.208695652,23798.58064516129
2026/08/01@14:24:21,762,0.201739132,23801.90322580645
2026/08/01@14:24:22,763,0.19217392,23805.225806451614
2026/08/01@14:24:23,764,0.19,23808.548387096773
2026/08/01@14:24:24,765,0.17652174,23811.870967741936
2026/08/01@14:24:25,766,0.18913044,23815.1935483871
2026/08/01@14:24:26,767,0.212173908,23818.516129032258
2026/08/01@14:24:27,768,0.21086956,23821.83870967742
2026/08/01@14:24:28,769,0.2669565,23825.16129032258
2026/08/01@14:24:29,770,0.3021739,23828.483870967742
2026/08/01@14:24:30,771,0.3973913,23831.8064516129
2026/08/01@14:24:31,772,0.24086956,23835.129032258064
2026/08/01@14:24:33,774,0.23565218,23841.774193548386
2026/08/01@14:24:34,775,0.27913044,23845.09677419355
2026/08/01@14:24:35,776,0.2595652,23848.41935483871
2026/08/01@14:24:36,777,0.25304348,23851.74193548387
2026/08/01@14:24:37,778,0.37695652,23855.064516129034
2026/08/01@14:24:38,779,0.36739132,23858.387096774193
2026/08/01@14:24:39,780,0.351739136,23861.709677419356
2026/08/01@14:24:40,781,0.38956524,23865.032258064515
2026/08/01@14:24:41,782,0.34608696,23868.354838709678
2026/08/01@14:24:42,783,0.36043476,23871.677419354837
2026/08/01@14:24:43,784,0.3647826,23875.0
2026/08/01@14:24:44,785,0.37565216,23878.3
2026/08/01@14:24:46,787,0.355652184,23884.9
2026/08/01@14:24:47,788,0.3726087,23888.2
2026/08/01@14:24:48,789,0.14086956,23891.5
2026/08/01@14:24:49,790,0.22565218,23894.8
2026/08/01@14:24:50,791,0.16869566,23898.1
2026/08/01@14:24:51,792,0.13913043,23901.4
2026/08/01@14:24:52,793,0.13652174,23904.7
2026/08/01@14:24:53,794,0.2673913,23908.0
2026/08/01@14:24:54,795,0.37391304,23911.3
2026/08/01@14:24:55,796,0.46913044,23914.6
2026/08/01@14:24:56,797,0.40391304,23917.9
2026/08/01@14:24:57,798,0.45391304,23921.2
2026/08/01@14:24:59,800,0.391304352,23927.8
2026/08/01@14:25:00,801,0.33130434,23931.1
2026/08/01@14:25:01,802,0.28,23934.4
2026/08/01@14:25:02,803,0.28608696,23937.7
2026/08/01@14:25:03,804,0.23304348,23941.0
2026/08/01@14:25:04,805,0.28,23944.3
2026/08/01@14:25:05,806,0.27,23947.6
2026/08/01@14:25:06,807,0.28,23950.9
2026/08/01@14:25:07,808,0.23826086,23954.2
2026/08/01@14:25:08,809,0.27521738,23957.5
2026/08/01@14:25:09,810,0.40565216,23960.8
2026/08/01@14:25:10,811,0.41,23964.1
2026/08/01@14:25:12,813,0.41304348,23970.7
2026/08/01@14:25:13,814,0.3404348,23974.0
2026/08/01@14:25:14,815,0.32434782,23977.451612903227
2026/08/01@14:25:15,816,0.35,23980.90322580645
2026/08/01@14:25:16,817,0.37869568,23984.354838709678
2026/08/01@14:25:17,818,0.32304348,23987.8064516129
2026/08/01@14:25:18,819,0.35391304,23991.25806451613
2026/08/01@14:25:19,820,0.40304348,23994.709677419356
2026/08/01@14:25:20,821,0.36652176,23998.16129032258
2026/08/01@14:25:21,822,0.3252174,24001.612903225807
2026/08/01@14:25:22,823,0.355652184,24005.064516129034
2026/08/01@14:25:23,824,0.39391304,24008.516129032258
2026/08/01@14:25:25,826,0.478695636,24015.41935483871
2026/08/01@14:25:26,827,0.35304348,24018.870967741936
2026/08/01@14:25:27,828,0.13434782,24022.322580645163
2026/08/01@14:25:28,829,0.14391304,24025.774193548386
2026/08/01@14:25:29,830,0.31130436,24029.225806451614
2026/08/01@14:25:30,831,0.13913043,24032.677419354837
2026/08/01@14:25:31,832,0.23,24036.129032258064
2026/08/01@14:25:32,833,0.3195652,24039.58064516129
2026/08/01@14:25:33,834,0.28913044,24043.032258064515
2026/08/01@14:25:34,835,0.28173912,24046.483870967742
2026/08/01@14:25:35,836,0.26869564,24049.935483870966
2026/08/01@14:25:36,837,0.3226087,24053.387096774193
2026/08/01@14:25:38,839,0.2673913,24060.290322580644
2026/08/01@14:25:39,840,0.064347824,24063.74193548387
2026/08/01@14:25:40,841,0.30304348,24067.1935483871
2026/08/01@14:25:41,842,0.27913044,24070.645161290322
2026/08/01@14:25:42,843,0.23086956,24074.09677419355
2026/08/01@14:25:43,844,0.19043478,24077.548387096773
2026/08/01@14:25:44,845,0.15826086,24081.0
2026/08/01@14:25:45,846,0.24869566,24084.322580645163
2026/08/01@14:25:46,847,0.17565218,24087.645161290322
2026/08/01@14:25:47,848,0.23173914,24090.967741935485
2026/08/01@14:25:48,849,0.10869565,24094.290322580644
2026/08/01@14:25:49,850,0.21086956,24097.612903225807
2026/08/01@14:25:51,851,0.19695652,24104.25806451613
2026/08/01@14:25:52,853,0.177826092,24107.58064516129
2026/08/01@14:25:53,854,0.13391304,24110.90322580645
2026/08/01@14:25:54,855,0.12869565,24114.225806451614
2026/08/01@14:25:55,856,0.29347824,24117.548387096773
2026/08/01@14:25:56,857,0.28695652,24120.870967741936
2026/08/01@14:25:57,858,0.36913044,24124.1935483871
2026/08/01@14:25:58,859,0.36,24127.516129032258
2026/08/01@14:25:59,860,0.27391306,24130.83870967742
2026/08/01@14:26:00,861,0.28173912,24134.16129032258
2026/08/01@14:26:01,862,0.2878261,24137.483870967742
2026/08/01@14:26:02,863,0.41304348,24140.8064516129
2026/08/01@14:26:04,864,0.31565216,24147.451612903227
2026/08/01@14:26:05,866,0.31478262,24150.774193548386
2026/08/01@14:26:06,867,0.20956522,24154.09677419355
2026/08/01@14:26:07,868,0.14434783,24157.41935483871
2026/08/01@14:26:08,869,0.248260868,24160.74193548387
2026/08/01@14:26:09,870,0.232608684,24164.064516129034
2026/08/01@14:26:10,871,0.20217392,24167.387096774193
2026/08/01@14:26:11,872,0.18043478,24170.709677419356
2026/08/01@14:26:12,873,0.17130434,24174.032258064515
2026/08/01@14:26:13,874,0.188260868,24177.354838709678
2026/08/01@14:26:14,875,0.199130432,24180.677419354837
2026/08/01@14:26:15,876,0.19217392,24184.0
2026/08/01@14:26:17,878,0.113913048,24190.533333333333
2026/08/01@14:26:18,879,0.047826084,24193.8
2026/08/01@14:26:19,880,0.12782608,24197.066666666666
2026/08/01@14:26:20,881,0.06826087,24200.333333333332
2026/08/01@14:26:21,882,0.1473913,24203.6
2026/08/01@14:26:22,883,0.16173912,24206.866666666665
2026/08/01@14:26:23,884,0.15173914,24210.133333333335
2026/08/01@14:26:24,885,0.24956522,24213.4
2026/08/01@14:26:25,886,0.21782608,24216.666666666668
2026/08/01@14:26:26,887,0.13782608,24219.933333333334
2026/08/01@14:26:27,888,0.15608695,24223.2
2026/08/01@14:26:28,889,0.13391304,24226.466666666667
2026/08/01@14:26:30,891,0.13217391,24233.0
2026/08/01@14:26:31,892,0.1252174,24236.266666666666
2026/08/01@14:26:32,893,0.14391304,24239.533333333333
2026/08/01@14:26:33,894,0.1373913,24242.8
2026/08/01@14:26:34,895,0.21391304,24246.066666666666
2026/08/01@14:26:35,896,0.18695652,24249.333333333332
2026/08/01@14:26:36,897,0.12434783,24252.6
2026/08/01@14:26:37,898,0.115652176,24255.866666666665
2026/08/01@14:26:38,899,0.13434782,24259.133333333335
2026/08/01@14:26:39,900,0.19347826,24262.4
2026/08/01@14:26:40,901,0.15913044,24265.666666666668
2026/08/01@14:26:41,902,0.187391316,24268.933333333334
2026/08/01@14:26:42,903,0.16434782,24272.2
2026/08/01@14:26:44,905,0.30086956,24278.733333333334
2026/08/01@14:26:45,906,0.13782608,24282.0
2026/08/01@14:26:46,907,0.1426087,24285.064516129034
2026/08/01@14:26:47,908,0.11956522,24288.129032258064
2026/08/01@14:26:48,909,0.12565218,24291.1935483871
2026/08/01@14:26:49,910,0.18913044,24294.25806451613
2026/08/01@14:26:50,911,0.2152174,24297.322580645163
2026/08/01@14:26:51,912,0.17391304,24300.387096774193
2026/08/01@14:26:52,913,0.1526087,24303.451612903227
2026/08/01@14:26:53,914,0.13956522,24306.516129032258
2026/08/01@14:26:54,915,0.3026087,24309.58064516129
2026/08/01@14:26:55,916,0.36739132,24312.645161290322
2026/08/01@14:26:57,918,0.33782608,24318.774193548386
2026/08/01@14:26:58,919,0.26130436,24321.83870967742
2026/08/01@14:26:59,920,0.2973913,24324.90322580645
2026/08/01@14:27:00,921,0.27695652,24327.967741935485
2026/08/01@14:27:01,922,0.28347826,24331.032258064515
2026/08/01@14:27:02,923,0.29608696,24334.09677419355
2026/08/01@14:27:03,924,0.22826088,24337.16129032258
2026/08/01@14:27:04,925,0.23,24340.225806451614
2026/08/01@14:27:05,926,0.16956522,24343.290322580644
2026/08/01@14:27:06,927,0.25695652,24346.354838709678
2026/08/01@14:27:07,928,0.208695652,24349.41935483871
2026/08/01@14:27:08,929,0.16695653,24352.483870967742
2026/08/01@14:27:10,931,0.2578261,24358.612903225807
2026/08/01@14:27:11,932,0.17347826,24361.677419354837
2026/08/01@14:27:12,933,0.13782608,24364.74193548387
2026/08/01@14:27:13,934,0.12347826,24367.8064516129
2026/08/01@14:27:14,935,0.12217391,24370.870967741936
2026/08/01@14:27:15,936,0.380434784,24373.935483870966
2026/08/01@14:27:16,937,0.3404348,24377.0
2026/08/01@14:27:17,938,0.3478261,24380.3
2026/08/01@14:27:18,939,0.12608695,24383.6
2026/08/01@14:27:19,940,0.12608695,24386.9
2026/08/01@14:27:20,941,0.12739131,24390.2
2026/08/01@14:27:21,942,0.13391304,24393.5
2026/08/01@14:27:23,944,0.13217391,24400.1
2026/08/01@14:27:24,945,0.13565217,24403.4
2026/08/01@14:27:25,946,0.13130436,24406.7
2026/08/01@14:27:26,947,0.13217391,24410.0
2026/08/01@14:27:27,948,0.12565218,24413.3
2026/08/01@14:27:28,949,0.12695652,24416.6
2026/08/01@14:27:29,950,0.12739131,24419.9
2026/08/01@14:27:30,951,0.12434783,24423.2
2026/08/01@14:27:31,952,0.12739131,24426.5
2026/08/01@14:27:32,953,0.12565218,24429.8
2026/08/01@14:27:33,954,0.13956522,24433.1
2026/08/01@14:27:34,955,0.34304348,24436.4
2026/08/01@14:27:36,957,0.32173914,24443.0
2026/08/01@14:27:37,958,0.223043468,24446.3
2026/08/01@14:27:38,959,0.36173912,24449.6
2026/08/01@14:27:39,960,0.23434782,24452.9
2026/08/01@14:27:40,961,0.248260868,24456.2
2026/08/01@14:27:41,962,0.32652172,24459.5
2026/08/01@14:27:42,963,0.32347824,24462.8
2026/08/01@14:27:43,964,0.48217392,24466.1
