datetime,elapsed_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,Elevation_m
2026/08/01@12:34:13,24149,-0.246826168,0.9604492,0.231445316,-1.7099236,1.259542,-1.2671756,1365.4
2026/08/01@12:34:14,24150,-0.24169922,0.9633789,0.23583984,-1.6030534,1.1908396,-1.129771,1369.3
2026/08/01@12:34:15,24151,-0.239257808,0.9626465,0.2319336,-1.6641221,1.0687023,-1.2366412,1373.2
2026/08/01@12:34:16,24152,-0.238525392,0.965332032,0.22827148,-1.5954199,1.0229008,-1.2366412,1377.1
2026/08/01@12:34:17,24153,-0.24145508,0.965332032,0.23339844,-1.5419847,0.9236641,-1.3358779,1381.0
2026/08/01@12:34:18,24154,-0.238281252,0.9628906,0.24194336,-1.4427481,0.961832064,-1.1984733,1384.9
2026/08/01@12:34:20,24156,-0.239257808,0.961181632,0.23535156,-1.69465652,1.2137405,-1.129771,1392.7
2026/08/01@12:34:21,24157,-0.2434082,0.9667969,0.231201168,-1.82442752,1.0152671,-1.1832061,1396.6
2026/08/01@12:34:22,24158,-0.24047852,0.95996092,0.22924804,-1.6259542,1.038168,-1.1984733,1400.5
2026/08/01@12:34:23,24159,-0.24047852,0.96484376,0.23510742,-1.648855,1.1221374,-1.167939,1404.4
2026/08/01@12:34:24,24160,-0.2397461,0.961181632,0.239257808,-1.5343511,1.1221374,-1.2061069,1408.3
2026/08/01@12:34:25,24161,-0.238769532,0.963134768,0.23657226,-1.5801526,0.977099264,-1.0076336,1412.2
2026/08/01@12:34:26,24162,-0.24023438,0.9626465,0.230224616,-1.6030534,1.3587786,-1.3664122,1416.1
2026/08/01@12:34:27,24163,-0.23950196,0.9655762,0.23388672,-1.6412214,1.3053435,-1.1450381,1420.0
2026/08/01@12:34:28,24164,-0.24121094,0.9616699,0.230468752,-1.480916,1.3587786,-1.2671756,1423.9
2026/08/01@12:34:30,24166,-0.2397461,0.9645996,0.2253418,-1.4580153,0.9847328,-1.1984733,1431.7
2026/08/01@12:34:31,24167,-0.24121094,0.967285168,0.23413086,-1.5038168,1.1145039,-1.167939,1435.6
2026/08/01@12:34:32,24168,-0.2409668,0.9650879,0.22827148,-1.6641221,1.1221374,-1.3358779,1439.5
2026/08/01@12:34:33,24169,-0.24072266,0.96362308,0.23510742,-1.81679384,1.2442748,-1.5572519,1443.4
2026/08/01@12:34:34,24170,-0.24072266,0.9641113,0.2265625,-1.8473282,1.1450381,-1.221374,1447.3
2026/08/01@12:34:35,24171,-0.245605468,0.9604492,0.23291016,-1.7709924,0.9541985,-1.4045801,1451.2
2026/08/01@12:34:36,24172,-0.239257808,0.9626465,0.22973633,-1.6793894,1.2748091,-0.9236641,1455.1
2026/08/01@12:34:37,24173,-0.239013668,0.965332032,0.23388672,-1.8473282,1.0534351,-1.1603054,1459.0
2026/08/01@12:34:38,24174,-0.238525392,0.95874024,0.231445316,-1.5343511,1.1984733,-1.1603054,1462.8709677419354
2026/08/01@12:34:39,24175,-0.237792976,0.9650879,0.23608398,-1.4351145,0.99236643,-1.2519084,1466.741935483871
2026/08/01@12:34:41,24177,-0.24243164,0.9609375,0.22973633,-1.4045801,0.9541985,-1.1755725,1474.483870967742
2026/08/01@12:34:42,24178,-0.24023438,0.9641113,0.23535156,-1.9236641,1.091603,-1.259542,1478.3548387096773
2026/08/01@12:34:43,24179,-0.23950196,0.9658203,0.2319336,-1.6793894,1.1832061,-1.1374046,1482.225806451613
2026/08/01@12:34:44,24180,-0.237792976,0.9628906,0.2331543,-1.6259542,1.0229008,-1.0992366,1486.0967741935483
2026/08/01@12:34:45,24181,-0.238281252,0.9616699,0.22509766,-1.5954199,1.2671756,-1.2900764,1489.967741935484
2026/08/01@12:34:46,24182,-0.2421875,0.9626465,0.23291016,-1.6030534,1.0076336,-1.2748091,1493.8387096774193
2026/08/01@12:34:47,24183,-0.24072266,0.9638672,0.2331543,-1.6641221,1.1603054,-1.4427481,1497.7096774193549
2026/08/01@12:34:48,24184,-0.24121094,0.9628906,0.23242188,-1.9389314,1.0763359,-1.2137405,1501.5806451612902
2026/08/01@12:34:49,24185,-0.23999024,0.963134768,0.230957032,-1.6259542,1.167939,-1.0,1505.4516129032259
2026/08/01@12:34:51,24187,-0.24121094,0.963134768,0.2355957,-1.8091604,1.1755725,-1.2519084,1513.1935483870968
2026/08/01@12:34:52,24188,-0.237548832,0.9645996,0.2331543,-1.6183206,1.0763359,-1.0229008,1517.0645161290322
2026/08/01@12:34:53,24189,-0.24243164,0.9626465,0.237792976,-1.29771,0.9694657,-1.1374046,1520.9354838709678
2026/08/01@12:34:54,24190,-0.24047852,0.9650879,0.23608398,-1.6183206,1.0076336,-1.2824427,1524.8064516129032
2026/08/01@12:34:55,24191,-0.239257808,0.9616699,0.23339844,-1.4656489,1.2900764,-1.1603054,1528.6774193548388
2026/08/01@12:34:56,24192,-0.239257808,0.963134768,0.230224616,-1.6030534,1.1755725,-1.4045801,1532.5483870967741
2026/08/01@12:34:57,24193,-0.24023438,0.9680176,0.23291016,-1.6259542,1.1145039,-1.2748091,1536.4193548387098
2026/08/01@12:34:58,24194,-0.2397461,0.96362308,0.23168946,-1.3740458,1.0839695,-1.3053435,1540.2903225806451
2026/08/01@12:34:59,24195,-0.238281252,0.9621582,0.231201168,-1.5725191,1.3816794,-1.1068702,1544.1612903225807
2026/08/01@12:35:00,24196,-0.238037108,0.9614258,0.230468752,-1.69465652,0.9160305,-1.167939,1548.032258064516
2026/08/01@12:35:02,24198,-0.23608398,0.9621582,0.23266602,-1.8473282,1.3129771,-1.3053435,1555.774193548387
2026/08/01@12:35:03,24199,-0.23510742,0.96240232,0.2331543,-1.9007634,1.1603054,-1.1908396,1559.6451612903227
2026/08/01@12:35:04,24200,-0.23950196,0.9645996,0.238769532,-1.5419847,1.221374,-1.1755725,1563.516129032258
2026/08/01@12:35:05,24201,-0.237792976,0.9614258,0.23608398,-1.4045801,1.038168,-1.0305344,1567.3870967741937
2026/08/01@12:35:06,24202,-0.24121094,0.9641113,0.23339844,-1.3206106,1.091603,-1.2824427,1571.258064516129
2026/08/01@12:35:07,24203,-0.24267578,0.9663086,0.231201168,-1.4503816,1.1908396,-1.1450381,1575.1290322580644
2026/08/01@12:35:08,24204,-0.24023438,0.961181632,0.230957032,-1.9694656,1.0076336,-1.129771,1579.0
2026/08/01@12:35:09,24205,-0.24047852,0.96435544,0.23706054,-1.778626,1.2366412,-1.1145039,1583.0333333333333
2026/08/01@12:35:10,24206,-0.238769532,0.9597168,0.22973633,-1.6717557,1.0,-1.129771,1587.0666666666666
2026/08/01@12:35:12,24208,-0.24145508,0.965332032,0.23413086,-1.5954199,1.129771,-1.1984733,1595.1333333333334
2026/08/01@12:35:13,24209,-0.239013668,0.96362308,0.22875976,-1.778626,1.2671756,-1.091603,1599.1666666666667
2026/08/01@12:35:14,24210,-0.23999024,0.9626465,0.23266602,-1.740458,1.351145,-1.1832061,1603.2
2026/08/01@12:35:15,24211,-0.237304684,0.9602051,0.2253418,-1.3664122,0.90076332,-1.1221374,1607.2333333333333
2026/08/01@12:35:16,24212,-0.239257808,0.9633789,0.22851562,-2.0229008,0.9389313,-1.4885496,1611.2666666666667
2026/08/01@12:35:17,24213,-0.239257808,0.9616699,0.231201168,-1.6030534,1.0534351,-1.1068702,1615.3
2026/08/01@12:35:18,24214,-0.23535156,0.9641113,0.23632812,-1.6412214,1.2442748,-1.3587786,1619.3333333333333
2026/08/01@12:35:19,24215,-0.2409668,0.9650879,0.23168946,-1.778626,1.167939,-0.870229,1623.3666666666666
2026/08/01@12:35:20,24216,-0.24243164,0.9692383,0.230224616,-1.6183206,1.1145039,-1.1755725,1627.4
2026/08/01@12:35:21,24217,-0.237548832,0.9602051,0.239013668,-1.870229,1.2137405,-1.2519084,1631.4333333333334
2026/08/01@12:35:23,24219,-0.24023438,0.9609375,0.23583984,-1.69465652,1.2366412,-1.2519084,1639.5
2026/08/01@12:35:24,24220,-0.238769532,0.96484376,0.23486328,-1.5267176,1.5725191,-1.3282443,1643.5333333333333
2026/08/01@12:35:25,24221,-0.237304684,0.9663086,0.22851562,-1.6717557,1.2442748,-1.2900764,1647.5666666666666
2026/08/01@12:35:26,24222,-0.23999024,0.96240232,0.237792976,-1.7709924,1.2442748,-1.2824427,1651.6
2026/08/01@12:35:27,24223,-0.23950196,0.9621582,0.22973633,-1.5954199,0.90839692,-1.351145,1655.6333333333332
2026/08/01@12:35:28,24224,-0.238769532,0.96362308,0.222900384,-1.5801526,1.1450381,-1.167939,1659.6666666666667
2026/08/01@12:35:29,24225,-0.24194336,0.9604492,0.23339844,-1.6793894,1.1068702,-1.1526718,1663.7
2026/08/01@12:35:30,24226,-0.237548832,0.96362308,0.22705078,-1.72519084,0.977099264,-1.2137405,1667.7333333333333
2026/08/01@12:35:31,24227,-0.24121094,0.95874024,0.2253418,-1.6641221,1.2061069,-0.977099264,1671.7666666666667
2026/08/01@12:35:33,24229,-0.24169922,0.96435544,0.230224616,-1.5343511,1.2137405,-1.2366412,1679.8333333333333
2026/08/01@12:35:34,24230,-0.239013668,0.9658203,0.23291016,-1.5954199,1.221374,-1.038168,1683.8666666666666
2026/08/01@12:35:35,24231,-0.2368164,0.96069336,0.230712892,-1.4961832,0.977099264,-1.129771,1687.9
2026/08/01@12:35:36,24232,-0.24267578,0.96191408,0.23632812,-1.69465652,1.0458015,-1.0534351,1691.9333333333334
2026/08/01@12:35:37,24233,-0.24438476,0.96606448,0.23266602,-1.5343511,0.8854962,-1.3664122,1695.9666666666667
2026/08/01@12:35:38,24234,-0.24316406,0.967041,0.23364258,-1.4351145,0.9541985,-1.3664122,1700.0
2026/08/01@12:35:39,24235,-0.24072266,0.9645996,0.23388672,-1.79389316,1.1145039,-1.2824427,1704.7096774193549
2026/08/01@12:35:40,24236,-0.24145508,0.96484376,0.2368164,-1.778626,1.1374046,-0.9847328,1709.4193548387098
2026/08/01@12:35:41,24237,-0.23413086,0.96606448,0.23608398,-1.69465652,1.0687023,-1.4274809,1714.1290322580646
2026/08/01@12:35:42,24238,-0.23999024,0.9614258,0.229492184,-1.9236641,1.1603054,-1.0076336,1718.8387096774193
2026/08/01@12:35:44,24240,-0.24316406,0.96191408,0.23339844,-1.5725191,1.0763359,-1.29771,1728.258064516129
2026/08/01@12:35:45,24241,-0.24023438,0.967285168,0.231201168,-1.9923664,1.1145039,-1.2824427,1732.967741935484
2026/08/01@12:35:46,24242,-0.24169922,0.9645996,0.23461914,-1.6564885,1.0687023,-1.1984733,1737.6774193548388
2026/08/01@12:35:47,24243,-0.238525392,0.9621582,0.23291016,-1.6183206,1.2290076,-1.1832061,1742.3870967741937
2026/08/01@12:35:48,24244,-0.238525392,0.967041,0.23217774,-1.71755732,1.2290076,-1.5038168,1747.0967741935483
2026/08/01@12:35:49,24245,-0.23486328,0.96972652,0.230957032,-1.480916,1.0152671,-0.9236641,1751.8064516129032
2026/08/01@12:35:50,24246,-0.239013668,0.96484376,0.22485352,-1.7557252,1.1526718,-1.2290076,1756.516129032258
2026/08/01@12:35:51,24247,-0.24267578,0.9645996,0.230468752,-1.8778626,1.1145039,-1.4427481,1761.225806451613
2026/08/01@12:35:52,24248,-0.24291992,0.9628906,0.231445316,-1.648855,1.2290076,-1.129771,1765.9354838709678
2026/08/01@12:35:54,24250,-0.238281252,0.96435544,0.23339844,-1.480916,1.3587786,-1.2137405,1775.3548387096773
2026/08/01@12:35:55,24251,-0.2434082,0.963134768,0.2319336,-1.9389314,1.4427481,-1.3053435,1780.0645161290322
2026/08/01@12:35:56,24252,-0.2397461,0.9667969,0.2277832,-1.6259542,1.2137405,-1.038168,1784.774193548387
2026/08/01@12:35:57,24253,-0.239013668,0.96362308,0.2319336,-1.5419847,1.0763359,-1.221374,1789.483870967742
2026/08/01@12:35:58,24254,-0.238769532,0.9628906,0.23706054,-1.8091604,1.3282443,-1.29771,1794.1935483870968
2026/08/01@12:35:59,24255,-0.2409668,0.9628906,0.23339844,-1.9236641,1.0458015,-1.3587786,1798.9032258064517
2026/08/01@12:36:00,24256,-0.23999024,0.9658203,0.2331543,-1.5419847,1.3206106,-1.3358779,1803.6129032258063
2026/08/01@12:36:01,24257,-0.23608398,0.9638672,0.22875976,-1.70229,1.259542,-1.0,1808.3225806451612
2026/08/01@12:36:02,24258,-0.237304684,0.9663086,0.231445316,-1.7709924,0.9312977,-1.2137405,1813.032258064516
2026/08/01@12:36:03,24259,-0.24047852,0.95996092,0.2409668,-1.7557252,1.2061069,-1.3282443,1817.741935483871
2026/08/01@12:36:05,24261,-0.237304684,0.9628906,0.23461914,-1.4961832,0.90839692,-1.3740458,1827.1612903225807
2026/08/01@12:36:06,24262,-0.2409668,0.96606448,0.234375,-1.7099236,1.091603,-1.1603054,1831.8709677419356
2026/08/01@12:36:07,24263,-0.2421875,0.9633789,0.23461914,-1.6717557,1.167939,-1.2290076,1836.5806451612902
2026/08/01@12:36:08,24264,-0.238525392,0.9609375,0.23364258,-1.7480916,0.9847328,-1.29771,1841.2903225806451
2026/08/01@12:36:09,24265,-0.239013668,0.9633789,0.23999024,-1.4045801,1.038168,-1.3282443,1846.0
2026/08/01@12:36:10,24266,-0.2409668,0.9641113,0.230468752,-1.4961832,1.221374,-1.0610686,1850.5806451612902
2026/08/01@12:36:11,24267,-0.24267578,0.961181632,0.23583984,-1.648855,1.259542,-1.3206106,1855.1612903225807
2026/08/01@12:36:12,24268,-0.2397461,0.9633789,0.230468752,-1.6030534,1.0458015,-1.2061069,1859.741935483871
2026/08/01@12:36:13,24269,-0.2397461,0.9658203,0.230468752,-1.85496184,1.2137405,-1.1145039,1864.3225806451612
2026/08/01@12:36:15,24270,-0.23510742,0.970459,0.23608398,-1.80152668,1.1145039,-1.5114504,1873.483870967742
2026/08/01@12:36:16,24272,-0.239257808,0.9638672,0.230224616,-1.4732824,1.2290076,-1.167939,1878.0645161290322
2026/08/01@12:36:17,24273,-0.2397461,0.9682617,0.237548832,-1.6717557,1.0763359,-1.221374,1882.6451612903227
2026/08/01@12:36:18,24274,-0.24438476,0.9633789,0.23217774,-1.6717557,1.038168,-1.3358779,1887.225806451613
2026/08/01@12:36:19,24275,-0.23999024,0.9609375,0.22924804,-1.7328244,1.0763359,-1.3129771,1891.8064516129032
2026/08/01@12:36:20,24276,-0.2421875,0.9641113,0.2368164,-1.72519084,1.0839695,-1.0763359,1896.3870967741937
2026/08/01@12:36:21,24277,-0.24145508,0.9658203,0.22460938,-1.81679384,1.129771,-0.977099264,1900.967741935484
2026/08/01@12:36:22,24278,-0.24365234,0.9680176,0.2277832,-1.4961832,1.2290076,-1.038168,1905.5483870967741
2026/08/01@12:36:23,24279,-0.23535156,0.96435544,0.22875976,-1.4885496,1.0229008,-1.2290076,1910.1290322580646
2026/08/01@12:36:24,24280,-0.237304684,0.9589844,0.23242188,-1.7099236,0.8549618,-1.1374046,1914.7096774193549
2026/08/01@12:36:26,24282,-0.23461914,0.9638672,0.230224616,-1.4045801,1.0610686,-1.1450381,1923.8709677419356
2026/08/01@12:36:27,24283,-0.24316406,0.96362308,0.23364258,-1.648855,0.99236643,-0.9694657,1928.4516129032259
2026/08/01@12:36:28,24284,-0.238769532,0.9650879,0.230957032,-1.6641221,1.2366412,-1.2824427,1933.032258064516
2026/08/01@12:36:29,24285,-0.239257808,0.963134768,0.23291016,-1.6717557,1.1221374,-1.2519084,1937.6129032258063
2026/08/01@12:36:30,24286,-0.2421875,0.965332032,0.237792976,-1.5267176,1.1221374,-1.091603,1942.1935483870968
2026/08/01@12:36:31,24287,-0.239257808,0.9645996,0.2290039,-1.7099236,0.9389313,-1.2671756,1946.774193548387
2026/08/01@12:36:32,24288,-0.24145508,0.9633789,0.23608398,-1.72519084,1.389313,-1.0152671,1951.3548387096773
2026/08/01@12:36:33,24289,-0.238037108,0.9667969,0.23242188,-1.9312977,1.2366412,-1.480916,1955.9354838709678
2026/08/01@12:36:34,24290,-0.24023438,0.9645996,0.234375,-1.6717557,0.99236643,-1.1755725,1960.516129032258
2026/08/01@12:36:36,24292,-0.2397461,0.9572754,0.2277832,-1.7480916,1.129771,-1.0763359,1969.6774193548388
2026/08/01@12:36:37,24293,-0.2409668,0.9597168,0.2355957,-1.69465652,1.1908396,-1.3358779,1974.258064516129
2026/08/01@12:36:38,24294,-0.239257808,0.96435544,0.231445316,-1.5343511,1.091603,-1.2061069,1978.8387096774193
2026/08/01@12:36:39,24295,-0.237792976,0.96362308,0.231201168,-1.69465652,1.091603,-1.1221374,1983.4193548387098
2026/08/01@12:36:40,24296,-0.237304684,0.963134768,0.22753906,-1.91603052,0.9389313,-1.4503816,1988.0
2026/08/01@12:36:41,24297,-0.2409668,0.96435544,0.238281252,-1.85496184,1.0229008,-1.1221374,1991.9333333333334
2026/08/01@12:36:42,24298,-0.24072266,0.96606448,0.237304684,-1.9770992,1.2900764,-1.129771,1995.8666666666666
2026/08/01@12:36:43,24299,-0.24121094,0.9592285,0.23413086,-1.519084,1.1221374,-1.29771,1999.8
2026/08/01@12:36:44,24300,-0.24243164,0.9633789,0.2368164,-1.519084,1.0763359,-1.351145,2003.7333333333333
2026/08/01@12:36:45,24301,-0.24023438,0.9645996,0.230224616,-1.610687,1.3129771,-1.2824427,2007.6666666666667
2026/08/01@12:36:46,24302,-0.24365234,0.9692383,0.22802734,-1.82442752,0.9465649,-1.1832061,2011.6
2026/08/01@12:36:48,24304,-0.24121094,0.96435544,0.239013668,-1.81679384,1.1832061,-1.1526718,2019.4666666666667
2026/08/01@12:36:49,24305,-0.24145508,0.96606448,0.229980468,-2.0152672,1.129771,-1.2442748,2023.4
2026/08/01@12:36:50,24306,-0.2434082,0.961181632,0.23486328,-1.6335878,1.2366412,-1.1526718,2027.3333333333333
2026/08/01@12:36:51,24307,-0.23950196,0.96191408,0.23706054,-1.8931298,1.3206106,-1.1755725,2031.2666666666667
2026/08/01@12:36:52,24308,-0.24023438,0.95874024,0.23388672,-1.5343511,1.2671756,-1.1832061,2035.2
2026/08/01@12:36:53,24309,-0.2409668,0.9663086,0.22631836,-1.740458,0.977099264,-1.0,2039.1333333333334
2026/08/01@12:36:54,24310,-0.24023438,0.9692383,0.2331543,-1.6564885,1.0458015,-1.0229008,2043.0666666666666
2026/08/01@12:36:55,24311,-0.238037108,0.9628906,0.23291016,-1.6183206,1.1374046,-1.3664122,2047.0
2026/08/01@12:36:56,24312,-0.24023438,0.9628906,0.23706054,-1.6717557,1.0152671,-1.1755725,2050.9333333333334
2026/08/01@12:36:58,24314,-0.237792976,0.9667969,0.231201168,-1.4351145,1.1755725,-1.0992366,2058.8
2026/08/01@12:36:59,24315,-0.2421875,0.9641113,0.239257808,-1.648855,1.0763359,-1.221374,2062.733333333333
2026/08/01@12:37:00,24316,-0.237304684,0.9655762,0.22827148,-1.6183206,1.1755725,-1.0,2066.6666666666665
2026/08/01@12:37:01,24317,-0.237792976,0.96362308,0.23242188,-1.3358779,1.0610686,-1.2824427,2070.6
2026/08/01@12:37:02,24318,-0.24072266,0.9663086,0.239013668,-1.4503816,1.29771,-1.0687023,2074.5333333333333
2026/08/01@12:37:03,24319,-0.24169922,0.9658203,0.22631836,-1.5648855,1.1755725,-0.9694657,2078.4666666666667
2026/08/01@12:37:04,24320,-0.237304684,0.967041,0.23413086,-1.832061,1.129771,-1.1755725,2082.4
2026/08/01@12:37:05,24321,-0.24023438,0.95947268,0.22924804,-1.648855,1.0992366,-1.3435115,2086.3333333333335
2026/08/01@12:37:06,24322,-0.2434082,0.96191408,0.2331543,-1.7709924,1.3664122,-1.3740458,2090.266666666667
2026/08/01@12:37:07,24323,-0.2368164,0.9682617,0.23242188,-1.740458,1.167939,-1.0229008,2094.2
2026/08/01@12:37:09,24325,-0.239013668,0.965332032,0.23242188,-1.68702284,1.1374046,-1.1068702,2102.0666666666666
2026/08/01@12:37:10,24326,-0.2397461,0.9609375,0.23510742,-1.7480916,1.3129771,-1.0687023,2106.0
2026/08/01@12:37:11,24327,-0.237304684,0.96655272,0.2290039,-1.6717557,1.0839695,-1.221374,2110.064516129032
2026/08/01@12:37:12,24328,-0.238525392,0.9658203,0.230712892,-1.6030534,1.1908396,-1.4122137,2114.1290322580644
2026/08/01@12:37:13,24329,-0.24023438,0.96362308,0.24243164,-1.5801526,1.3129771,-1.2748091,2118.1935483870966
2026/08/01@12:37:14,24330,-0.238037108,0.9645996,0.23291016,-1.79389316,1.259542,-1.2519084,2122.2580645161293
2026/08/01@12:37:15,24331,-0.23950196,0.96435544,0.23706054,-1.4961832,1.0229008,-1.3587786,2126.3225806451615
2026/08/01@12:37:16,24332,-0.24145508,0.9626465,0.23364258,-1.9541985,1.0076336,-1.259542,2130.3870967741937
2026/08/01@12:37:17,24333,-0.24023438,0.9638672,0.2277832,-1.908397,1.1984733,-1.221374,2134.451612903226
2026/08/01@12:37:19,24334,-0.24194336,0.95996092,0.237548832,-1.72519084,0.9312977,-1.29771,2142.5806451612902
2026/08/01@12:37:20,24336,-0.24072266,0.9616699,0.229980468,-1.6030534,1.3053435,-1.0992366,2146.6451612903224
2026/08/01@12:37:21,24337,-0.24072266,0.965332032,0.223388668,-1.6717557,1.0305344,-1.3435115,2150.7096774193546
2026/08/01@12:37:22,24338,-0.23950196,0.96069336,0.22558594,-1.6564885,1.0534351,-1.2061069,2154.7741935483873
2026/08/01@12:37:23,24339,-0.2421875,0.96435544,0.231445316,-1.6030534,1.1755725,-1.3129771,2158.8387096774195
2026/08/01@12:37:24,24340,-0.23950196,0.9650879,0.2319336,-1.5038168,1.2900764,-1.2824427,2162.9032258064517
2026/08/01@12:37:25,24341,-0.24169922,0.96240232,0.23413086,-1.6030534,0.8244275,-1.0229008,2166.967741935484
2026/08/01@12:37:26,24342,-0.23950196,0.9675293,0.23583984,-1.5267176,1.2671756,-1.1832061,2171.032258064516
2026/08/01@12:37:27,24343,-0.238525392,0.9658203,0.231201168,-1.5572519,1.3129771,-1.2671756,2175.0967741935483
2026/08/01@12:37:28,24344,-0.23950196,0.9638672,0.2277832,-1.6335878,1.1450381,-0.961832064,2179.1612903225805
2026/08/01@12:37:30,24346,-0.24194336,0.9638672,0.23510742,-1.80152668,1.1603054,-1.2519084,2187.2903225806454
2026/08/01@12:37:31,24347,-0.238769532,0.9616699,0.23413086,-1.70229,0.9389313,-1.3358779,2191.3548387096776
2026/08/01@12:37:32,24348,-0.24194336,0.9626465,0.23168946,-1.5496184,1.1221374,-1.3206106,2195.4193548387098
2026/08/01@12:37:33,24349,-0.24121094,0.9638672,0.23535156,-1.6641221,1.1603054,-1.3129771,2199.483870967742
2026/08/01@12:37:34,24350,-0.2409668,0.9626465,0.238525392,-1.5725191,0.9465649,-1.038168,2203.548387096774
2026/08/01@12:37:35,24351,-0.24316406,0.9658203,0.22680664,-1.519084,1.167939,-1.2290076,2207.6129032258063
2026/08/01@12:37:36,24352,-0.245117184,0.958251968,0.23168946,-1.4656489,1.2519084,-1.29771,2211.6774193548385
2026/08/01@12:37:37,24353,-0.2397461,0.9650879,0.23413086,-1.4503816,0.977099264,-1.2671756,2215.7419354838707
2026/08/01@12:37:38,24354,-0.23999024,0.963134768,0.2409668,-1.480916,1.389313,-1.4122137,2219.8064516129034
2026/08/01@12:37:39,24355,-0.24145508,0.9650879,0.2277832,-1.71755732,1.1603054,-1.2290076,2223.8709677419356
2026/08/01@12:37:41,24357,-0.2409668,0.963134768,0.2277832,-1.82442752,0.84732824,-1.1374046,2232.0
2026/08/01@12:37:42,24358,-0.24023438,0.96899416,0.2319336,-1.6030534,1.0610686,-1.1832061,2236.4666666666667
2026/08/01@12:37:43,24359,-0.237548832,0.96240232,0.23168946,-1.6717557,1.1145039,-1.2748091,2240.9333333333334
2026/08/01@12:37:44,24360,-0.237548832,0.9650879,0.237304684,-1.4885496,1.038168,-1.3664122,2245.4
2026/08/01@12:37:45,24361,-0.24145508,0.963134768,0.231445316,-1.832061,1.1832061,-1.0076336,2249.866666666667
2026/08/01@12:37:46,24362,-0.23950196,0.96850584,0.23510742,-1.7709924,1.1526718,-1.3664122,2254.3333333333335
2026/08/01@12:37:47,24363,-0.2421875,0.9645996,0.2368164,-1.88549616,0.961832064,-1.259542,2258.8
2026/08/01@12:37:48,24364,-0.238769532,0.965332032,0.23217774,-1.6183206,1.1068702,-1.1832061,2263.266666666667
2026/08/01@12:37:49,24365,-0.238525392,0.96777348,0.23461914,-1.82442752,1.0687023,-1.3435115,2267.733333333333
