datetime,elapsed_s,gas2,Elevation_m
2000/01/01@12:38:48,15650,3.232875,2485.0
2000/01/01@12:38:49,15651,3.233625,2489.3333333333335
2000/01/01@12:38:50,15652,3.2330624,2493.6666666666665
2000/01/01@12:38:51,15653,3.2334376,2498.0
2000/01/01@12:38:52,15654,3.2332502,2502.3333333333335
2000/01/01@12:38:54,15656,3.233625,2511.0
2000/01/01@12:38:55,15657,3.2338128,2515.3333333333335
2000/01/01@12:38:56,15658,3.2332502,2519.6666666666665
2000/01/01@12:38:57,15659,3.2330624,2524.0
2000/01/01@12:38:58,15660,3.2330624,2528.3333333333335
2000/01/01@12:38:59,15661,3.2330624,2532.6666666666665
2000/01/01@12:39:00,15662,3.2332502,2537.0
2000/01/01@12:39:01,15663,3.2334376,2541.3333333333335
2000/01/01@12:39:02,15664,3.233625,2545.6666666666665
2000/01/01@12:39:03,15665,3.2332502,2550.0
2000/01/01@12:39:04,15666,3.2334376,2554.3333333333335
2000/01/01@12:39:06,15668,3.2334376,2563.0
2000/01/01@12:39:07,15669,3.2332502,2567.3333333333335
2000/01/01@12:39:08,15670,3.2332502,2571.6666666666665
2000/01/01@12:39:09,15671,3.2332502,2576.0
2000/01/01@12:39:10,15672,3.2332502,2580.3333333333335
2000/01/01@12:39:11,15673,3.2332502,2584.6666666666665
2000/01/01@12:39:12,15674,3.2332502,2589.0
2000/01/01@12:39:13,15675,3.2332502,2593.7419354838707
2000/01/01@12:39:14,15676,3.2330624,2598.483870967742
2000/01/01@12:39:15,15677,3.2330624,2603.2258064516127
2000/01/01@12:39:16,15678,3.2338128,2607.967741935484
2000/01/01@12:39:18,15680,3.2334376,2617.451612903226
2000/01/01@12:39:19,15681,3.2334376,2622.1935483870966
2000/01/01@12:39:20,15682,3.2330624,2626.935483870968
2000/01/01@12:39:21,15683,3.233625,2631.6774193548385
2000/01/01@12:39:22,15684,3.2332502,2636.4193548387098
2000/01/01@12:39:23,15685,3.2332502,2641.1612903225805
2000/01/01@12:39:24,15686,3.2334376,2645.9032258064517
2000/01/01@12:39:25,15687,3.2330624,2650.6451612903224
2000/01/01@12:39:26,15688,3.233625,2655.3870967741937
2000/01/01@12:39:27,15689,3.2332502,2660.1290322580644
2000/01/01@12:39:28,15690,3.2330624,2664.8709677419356
2000/01/01@12:39:30,15692,3.233625,2674.3548387096776
2000/01/01@12:39:31,15693,3.2338128,2679.0967741935483
2000/01/01@12:39:32,15694,3.2330624,2683.8387096774195
2000/01/01@12:39:33,15695,3.232875,2688.5806451612902
2000/01/01@12:39:34,15696,3.2334376,2693.3225806451615
2000/01/01@12:39:35,15697,3.232875,2698.064516129032
2000/01/01@12:39:36,15698,3.2332502,2702.8064516129034
2000/01/01@12:39:37,15699,3.2332502,2707.548387096774
2000/01/01@12:39:38,15700,3.2330624,2712.2903225806454
2000/01/01@12:39:39,15701,3.2338128,2717.032258064516
2000/01/01@12:39:40,15702,3.233625,2721.7741935483873
2000/01/01@12:39:42,15704,3.2330624,2731.258064516129
2000/01/01@12:39:43,15705,3.2332502,2736.0
2000/01/01@12:39:44,15706,3.2332502,2740.6774193548385
2000/01/01@12:39:45,15707,3.2334376,2745.3548387096776
2000/01/01@12:39:46,15708,3.2330624,2750.032258064516
2000/01/01@12:39:47,15709,3.2330624,2754.7096774193546
2000/01/01@12:39:48,15710,3.2332502,2759.3870967741937
2000/01/01@12:39:49,15711,3.2332502,2764.064516129032
2000/01/01@12:39:50,15712,3.233625,2768.7419354838707
2000/01/01@12:39:51,15713,3.2334376,2773.4193548387098
2000/01/01@12:39:52,15714,3.2330624,2778.0967741935483
2000/01/01@12:39:54,15716,3.232875,2787.451612903226
2000/01/01@12:39:55,15717,3.233625,2792.1290322580644
2000/01/01@12:39:56,15718,3.2330624,2796.8064516129034
2000/01/01@12:39:57,15719,3.2330624,2801.483870967742
2000/01/01@12:39:58,15720,3.232875,2806.1612903225805
2000/01/01@12:39:59,15721,3.2338128,2810.8387096774195
2000/01/01@12:40:00,15722,3.2338128,2815.516129032258
2000/01/01@12:40:01,15723,3.233625,2820.1935483870966
2000/01/01@12:40:02,15724,3.2334376,2824.8709677419356
2000/01/01@12:40:03,15725,3.233625,2829.548387096774
2000/01/01@12:40:04,15726,3.2332502,2834.2258064516127
2000/01/01@12:40:06,15728,3.2334376,2843.5806451612902
2000/01/01@12:40:07,15729,3.2332502,2848.2580645161293
2000/01/01@12:40:08,15730,3.233625,2852.935483870968
2000/01/01@12:40:09,15731,3.2334376,2857.6129032258063
2000/01/01@12:40:10,15732,3.2332502,2862.2903225806454
2000/01/01@12:40:11,15733,3.2338128,2866.967741935484
2000/01/01@12:40:12,15734,3.2332502,2871.6451612903224
2000/01/01@12:40:13,15735,3.232875,2876.3225806451615
2000/01/01@12:40:14,15736,3.2330624,2881.0
2000/01/01@12:40:15,15737,3.2332502,2885.5666666666666
2000/01/01@12:40:16,15738,3.233625,2890.133333333333
2000/01/01@12:40:18,15740,3.2330624,2899.266666666667
2000/01/01@12:40:19,15741,3.232875,2903.8333333333335
2000/01/01@12:40:20,15742,3.2332502,2908.4
2000/01/01@12:40:21,15743,3.232875,2912.9666666666667
2000/01/01@12:40:22,15744,3.2334376,2917.5333333333333
2000/01/01@12:40:23,15745,3.233625,2922.1
2000/01/01@12:40:24,15746,3.2334376,2926.6666666666665
2000/01/01@12:40:25,15747,3.232875,2931.233333333333
2000/01/01@12:40:26,15748,3.233625,2935.8
2000/01/01@12:40:27,15749,3.232875,2940.366666666667
2000/01/01@12:40:28,15750,3.232875,2944.9333333333334
2000/01/01@12:40:30,15752,3.2334376,2954.0666666666666
2000/01/01@12:40:31,15753,3.232875,2958.633333333333
2000/01/01@12:40:32,15754,3.233625,2963.2
2000/01/01@12:40:33,15755,3.233625,2967.766666666667
2000/01/01@12:40:34,15756,3.2330624,2972.3333333333335
2000/01/01@12:40:35,15757,3.233625,2976.9
2000/01/01@12:40:36,15758,3.2338128,2981.4666666666667
2000/01/01@12:40:37,15759,3.2332502,2986.0333333333333
2000/01/01@12:40:38,15760,3.233625,2990.6
2000/01/01@12:40:39,15761,3.2330624,2995.1666666666665
2000/01/01@12:40:40,15762,3.2332502,2999.733333333333
2000/01/01@12:40:42,15764,3.2330624,3008.866666666667
2000/01/01@12:40:43,15765,3.233625,3013.4333333333334
2000/01/01@12:40:44,15766,3.2332502,3018.0
2000/01/01@12:40:45,15767,3.2330624,3022.7741935483873
2000/01/01@12:40:46,15768,3.2334376,3027.548387096774
2000/01/01@12:40:47,15769,3.2332502,3032.3225806451615
2000/01/01@12:40:48,15770,3.232875,3037.0967741935483
2000/01/01@12:40:49,15771,3.232875,3041.8709677419356
2000/01/01@12:40:50,15772,3.232875,3046.6451612903224
2000/01/01@12:40:51,15773,3.233625,3051.4193548387098
2000/01/01@12:40:52,15774,3.2332502,3056.1935483870966
2000/01/01@12:40:54,15776,3.232875,3065.7419354838707
2000/01/01@12:40:55,15777,3.2332502,3070.516129032258
2000/01/01@12:40:56,15778,3.2330624,3075.2903225806454
2000/01/01@12:40:57,15779,3.2332502,3080.064516129032
2000/01/01@12:40:58,15780,3.2330624,3084.8387096774195
2000/01/01@12:40:59,15781,3.232875,3089.6129032258063
2000/01/01@12:41:00,15782,3.2330624,3094.3870967741937
2000/01/01@12:41:01,15783,3.2334376,3099.1612903225805
2000/01/01@12:41:02,15784,3.2330624,3103.935483870968
2000/01/01@12:41:03,15785,3.233625,3108.7096774193546
2000/01/01@12:41:04,15786,3.2334376,3113.483870967742
2000/01/01@12:41:06,15788,3.2332502,3123.032258064516
2000/01/01@12:41:07,15789,3.2330624,3127.8064516129034
2000/01/01@12:41:08,15790,3.2332502,3132.5806451612902
2000/01/01@12:41:09,15791,3.2330624,3137.3548387096776
2000/01/01@12:41:10,15792,3.2330624,3142.1290322580644
2000/01/01@12:41:11,15793,3.2332502,3146.9032258064517
2000/01/01@12:41:12,15794,3.232875,3151.6774193548385
2000/01/01@12:41:13,15795,3.2334376,3156.451612903226
2000/01/01@12:41:14,15796,3.2330624,3161.2258064516127
2000/01/01@12:41:15,15797,3.2330624,3166.0
2000/01/01@12:41:16,15798,3.2334376,3170.366666666667
2000/01/01@12:41:18,15800,3.2330624,3179.1
2000/01/01@12:41:19,15801,3.232875,3183.4666666666667
2000/01/01@12:41:20,15802,3.2330624,3187.8333333333335
2000/01/01@12:41:21,15803,3.2334376,3192.2
2000/01/01@12:41:22,15804,3.2334376,3196.5666666666666
2000/01/01@12:41:23,15805,3.2330624,3200.9333333333334
2000/01/01@12:41:24,15806,3.2332502,3205.3
2000/01/01@12:41:25,15807,3.2334376,3209.6666666666665
2000/01/01@12:41:26,15808,3.2330624,3214.0333333333333
2000/01/01@12:41:27,15809,3.233625,3218.4
2000/01/01@12:41:29,15810,3.233625,3227.133333333333
2000/01/01@12:41:30,15812,3.233625,3231.5
2000/01/01@12:41:31,15813,3.232875,3235.866666666667
2000/01/01@12:41:32,15814,3.233625,3240.233333333333
2000/01/01@12:41:33,15815,3.232875,3244.6
2000/01/01@12:41:34,15816,3.2330624,3248.9666666666667
2000/01/01@12:41:35,15817,3.2332502,3253.3333333333335
2000/01/01@12:41:36,15818,3.2330624,3257.7
2000/01/01@12:41:37,15819,3.2330624,3262.0666666666666
2000/01/01@12:41:38,15820,3.2326876,3266.4333333333334
2000/01/01@12:41:39,15821,3.2330624,3270.8
2000/01/01@12:41:41,15822,3.2332502,3279.5333333333333
2000/01/01@12:41:42,15824,3.2330624,3283.9
2000/01/01@12:41:43,15825,3.233625,3288.2666666666664
2000/01/01@12:41:44,15826,3.2334376,3292.633333333333
2000/01/01@12:41:45,15827,3.2326876,3297.0
2000/01/01@12:41:46,15828,3.2332502,3301.2258064516127
2000/01/01@12:41:47,15829,3.2326876,3305.451612903226
2000/01/01@12:41:48,15830,3.232875,3309.6774193548385
2000/01/01@12:41:49,15831,3.2330624,3313.9032258064517
2000/01/01@12:41:50,15832,3.2326876,3318.1290322580644
2000/01/01@12:41:51,15833,3.2326876,3322.3548387096776
2000/01/01@12:41:53,15835,3.2326876,3330.8064516129034
2000/01/01@12:41:54,15836,3.2330624,3335.032258064516
2000/01/01@12:41:55,15837,3.232875,3339.2580645161293
2000/01/01@12:41:56,15838,3.2326876,3343.483870967742
2000/01/01@12:41:57,15839,3.2326876,3347.7096774193546
2000/01/01@12:41:58,15840,3.233625,3351.935483870968
2000/01/01@12:41:59,15841,3.232875,3356.1612903225805
2000/01/01@12:42:00,15842,3.2332502,3360.3870967741937
2000/01/01@12:42:01,15843,3.232875,3364.6129032258063
2000/01/01@12:42:02,15844,3.2326876,3368.8387096774195
2000/01/01@12:42:03,15845,3.2330624,3373.064516129032
2000/01/01@12:42:05,15847,3.233625,3381.516129032258
2000/01/01@12:42:06,15848,3.2330624,3385.7419354838707
2000/01/01@12:42:07,15849,3.2332502,3389.967741935484
2000/01/01@12:42:08,15850,3.232875,3394.1935483870966
2000/01/01@12:42:09,15851,3.233625,3398.4193548387098
2000/01/01@12:42:10,15852,3.2330624,3402.6451612903224
2000/01/01@12:42:11,15853,3.233625,3406.8709677419356
2000/01/01@12:42:12,15854,3.2326876,3411.0967741935483
2000/01/01@12:42:13,15855,3.233625,3415.3225806451615
2000/01/01@12:42:14,15856,3.2334376,3419.548387096774
2000/01/01@12:42:15,15857,3.2332502,3423.7741935483873
2000/01/01@12:42:17,15859,3.2332502,3432.5333333333333
2000/01/01@12:42:18,15860,3.2334376,3437.0666666666666
2000/01/01@12:42:19,15861,3.232875,3441.6
2000/01/01@12:42:20,15862,3.2334376,3446.133333333333
2000/01/01@12:42:21,15863,3.2330624,3450.6666666666665
2000/01/01@12:42:22,15864,3.232875,3455.2
2000/01/01@12:42:23,15865,3.2334376,3459.733333333333
2000/01/01@12:42:24,15866,3.2330624,3464.266666666667
2000/01/01@12:42:25,15867,3.232875,3468.8
2000/01/01@12:42:26,15868,3.2332502,3473.3333333333335
2000/01/01@12:42:27,15869,3.2332502,3477.866666666667
2000/01/01@12:42:29,15871,3.2332502,3486.9333333333334
2000/01/01@12:42:30,15872,3.232875,3491.4666666666667
2000/01/01@12:42:31,15873,3.2334376,3496.0
2000/01/01@12:42:32,15874,3.2330624,3500.5333333333333
2000/01/01@12:42:33,15875,3.232875,3505.0666666666666
2000/01/01@12:42:34,15876,3.232875,3509.6
2000/01/01@12:42:35,15877,3.2330624,3514.133333333333
2000/01/01@12:42:36,15878,3.2330624,3518.6666666666665
2000/01/01@12:42:37,15879,3.2326876,3523.2
2000/01/01@12:42:38,15880,3.2326876,3527.733333333333
2000/01/01@12:42:39,15881,3.2326876,3532.266666666667
2000/01/01@12:42:41,15883,3.2332502,3541.3333333333335
2000/01/01@12:42:42,15884,3.2334376,3545.866666666667
2000/01/01@12:42:43,15885,3.2332502,3550.4
2000/01/01@12:42:44,15886,3.2330624,3554.9333333333334
2000/01/01@12:42:45,15887,3.233625,3559.4666666666667
2000/01/01@12:42:46,15888,3.2326876,3564.0
2000/01/01@12:42:47,15889,3.2330624,3568.2258064516127
2000/01/01@12:42:48,15890,3.2326876,3572.451612903226
2000/01/01@12:42:49,15891,3.2330624,3576.6774193548385
2000/01/01@12:42:50,15892,3.2330624,3580.9032258064517
2000/01/01@12:42:51,15893,3.2330624,3585.1290322580644
2000/01/01@12:42:53,15895,3.2326876,3593.5806451612902
2000/01/01@12:42:54,15896,3.232875,3597.8064516129034
2000/01/01@12:42:55,15897,3.2334376,3602.032258064516
2000/01/01@12:42:56,15898,3.232875,3606.2580645161293
2000/01/01@12:42:57,15899,3.2330624,3610.483870967742
2000/01/01@12:42:58,15900,3.2330624,3614.7096774193546
2000/01/01@12:42:59,15901,3.232875,3618.935483870968
2000/01/01@12:43:00,15902,3.2332502,3623.1612903225805
2000/01/01@12:43:01,15903,3.232875,3627.3870967741937
2000/01/01@12:43:02,15904,3.2332502,3631.6129032258063
2000/01/01@12:43:03,15905,3.2326876,3635.8387096774195
2000/01/01@12:43:05,15907,3.2332502,3644.2903225806454
2000/01/01@12:43:06,15908,3.2330624,3648.516129032258
2000/01/01@12:43:07,15909,3.2332502,3652.7419354838707
2000/01/01@12:43:08,15910,3.2334376,3656.967741935484
2000/01/01@12:43:09,15911,3.2332502,3661.1935483870966
2000/01/01@12:43:10,15912,3.2334376,3665.4193548387098
2000/01/01@12:43:11,15913,3.232875,3669.6451612903224
2000/01/01@12:43:12,15914,3.2334376,3673.8709677419356
2000/01/01@12:43:13,15915,3.232875,3678.0967741935483
2000/01/01@12:43:14,15916,3.2330624,3682.3225806451615
2000/01/01@12:43:15,15917,3.2332502,3686.548387096774
2000/01/01@12:43:17,15919,3.2326876,3695.0
2000/01/01@12:43:18,15920,3.2326876,3698.9666666666667
2000/01/01@12:43:19,15921,3.232875,3702.9333333333334
2000/01/01@12:43:20,15922,3.2330624,3706.9
2000/01/01@12:43:21,15923,3.2330624,3710.866666666667
2000/01/01@12:43:22,15924,3.2332502,3714.8333333333335
2000/01/01@12:43:23,15925,3.2332502,3718.8
2000/01/01@12:43:24,15926,3.233625,3722.766666666667
2000/01/01@12:43:25,15927,3.2326876,3726.733333333333
2000/01/01@12:43:26,15928,3.2330624,3730.7
2000/01/01@12:43:27,15929,3.232875,3734.6666666666665
2000/01/01@12:43:29,15931,3.2330624,3742.6
2000/01/01@12:43:30,15932,3.2332502,3746.5666666666666
2000/01/01@12:43:31,15933,3.2332502,3750.5333333333333
2000/01/01@12:43:32,15934,3.232875,3754.5
2000/01/01@12:43:33,15935,3.232875,3758.4666666666667
2000/01/01@12:43:34,15936,3.2326876,3762.4333333333334
2000/01/01@12:43:35,15937,3.2326876,3766.4
2000/01/01@12:43:36,15938,3.232875,3770.366666666667
2000/01/01@12:43:37,15939,3.2326876,3774.3333333333335
2000/01/01@12:43:38,15940,3.232875,3778.3
2000/01/01@12:43:39,15941,3.2326876,3782.266666666667
2000/01/01@12:43:41,15943,3.2326876,3790.2
2000/01/01@12:43:42,15944,3.2330624,3794.1666666666665
2000/01/01@12:43:43,15945,3.2330624,3798.133333333333
2000/01/01@12:43:44,15946,3.2330624,3802.1
2000/01/01@12:43:45,15947,3.232875,3806.0666666666666
2000/01/01@12:43:46,15948,3.2330624,3810.0333333333333
2000/01/01@12:43:47,15949,3.2326876,3814.0
2000/01/01@12:43:48,15950,3.2330624,3818.3870967741937
2000/01/01@12:43:49,15951,3.2325004,3822.7741935483873
2000/01/01@12:43:50,15952,3.2325004,3827.1612903225805
2000/01/01@12:43:51,15953,3.2323126,3831.548387096774
2000/01/01@12:43:53,15955,3.2325004,3840.3225806451615
2000/01/01@12:43:54,15956,3.2330624,3844.7096774193546
2000/01/01@12:43:55,15957,3.232875,3849.0967741935483
2000/01/01@12:43:56,15958,3.2326876,3853.483870967742
2000/01/01@12:43:57,15959,3.2334376,3857.8709677419356
2000/01/01@12:43:58,15960,3.2332502,3862.258064516129
2000/01/01@12:43:59,15961,3.2326876,3866.6451612903224
2000/01/01@12:44:00,15962,3.2330624,3871.032258064516
2000/01/01@12:44:01,15963,3.2326876,3875.4193548387098
2000/01/01@12:44:02,15964,3.232875,3879.8064516129034
2000/01/01@12:44:03,15965,3.2332502,3884.1935483870966
2000/01/01@12:44:05,15967,3.2330624,3892.967741935484
2000/01/01@12:44:06,15968,3.2334376,3897.3548387096776
2000/01/01@12:44:07,15969,3.232875,3901.7419354838707
2000/01/01@12:44:08,15970,3.2326876,3906.1290322580644
2000/01/01@12:44:09,15971,3.2326876,3910.516129032258
2000/01/01@12:44:10,15972,3.2334376,3914.9032258064517
2000/01/01@12:44:11,15973,3.2326876,3919.2903225806454
2000/01/01@12:44:12,15974,3.2330624,3923.6774193548385
2000/01/01@12:44:13,15975,3.232875,3928.064516129032
2000/01/01@12:44:14,15976,3.232875,3932.451612903226
2000/01/01@12:44:15,15977,3.2325004,3936.8387096774195
2000/01/01@12:44:17,15979,3.2325004,3945.6129032258063
2000/01/01@12:44:18,15980,3.2325004,3950.0
2000/01/01@12:44:19,15981,3.2332502,3954.7741935483873
2000/01/01@12:44:20,15982,3.232875,3959.548387096774
2000/01/01@12:44:21,15983,3.2325004,3964.3225806451615
2000/01/01@12:44:22,15984,3.2332502,3969.0967741935483
2000/01/01@12:44:23,15985,3.2330624,3973.8709677419356
2000/01/01@12:44:24,15986,3.2330624,3978.6451612903224
2000/01/01@12:44:25,15987,3.2334376,3983.4193548387098
2000/01/01@12:44:26,15988,3.2332502,3988.1935483870966
2000/01/01@12:44:28,15990,3.232875,3997.7419354838707
2000/01/01@12:44:29,15991,3.232875,4002.516129032258
2000/01/01@12:44:30,15992,3.2326876,4007.2903225806454
2000/01/01@12:44:31,15993,3.2330624,4012.064516129032
2000/01/01@12:44:32,15994,3.2332502,4016.8387096774195
2000/01/01@12:44:33,15995,3.2326876,4021.6129032258063
2000/01/01@12:44:34,15996,3.232875,4026.3870967741937
2000/01/01@12:44:35,15997,3.233625,4031.1612903225805
2000/01/01@12:44:36,15998,3.2330624,4035.935483870968
2000/01/01@12:44:37,15999,3.2325004,4040.7096774193546
2000/01/01@12:44:38,16000,3.2330624,4045.483870967742
2000/01/01@12:44:40,16002,3.2326876,4055.032258064516
2000/01/01@12:44:41,16003,3.2330624,4059.8064516129034
2000/01/01@12:44:42,16004,3.232875,4064.5806451612902
2000/01/01@12:44:43,16005,3.2326876,4069.3548387096776
2000/01/01@12:44:44,16006,3.2326876,4074.1290322580644
2000/01/01@12:44:45,16007,3.2334376,4078.9032258064517
2000/01/01@12:44:46,16008,3.2326876,4083.6774193548385
2000/01/01@12:44:47,16009,3.2334376,4088.451612903226
2000/01/01@12:44:48,16010,3.232875,4093.2258064516127
2000/01/01@12:44:49,16011,3.233625,4098.0
2000/01/01@12:44:50,16012,3.2330624,4103.2
2000/01/01@12:44:52,16014,3.2326876,4113.6
2000/01/01@12:44:53,16015,3.232875,4118.8
2000/01/01@12:44:54,16016,3.2332502,4124.0
2000/01/01@12:44:55,16017,3.2332502,4129.2
2000/01/01@12:44:56,16018,3.232875,4134.4
2000/01/01@12:44:57,16019,3.2334376,4139.6
2000/01/01@12:44:58,16020,3.233625,4144.8
2000/01/01@12:44:59,16021,3.232875,4150.0
2000/01/01@12:45:00,16022,3.2332502,4155.2
2000/01/01@12:45:01,16023,3.232875,4160.4
2000/01/01@12:45:02,16024,3.2326876,4165.6
2000/01/01@12:45:04,16026,3.2334376,4176.0
2000/01/01@12:45:05,16027,3.2334376,4181.2
2000/01/01@12:45:06,16028,3.2334376,4186.4
2000/01/01@12:45:07,16029,3.2326876,4191.6
2000/01/01@12:45:08,16030,3.2326876,4196.8
2000/01/01@12:45:09,16031,3.2334376,4202.0
2000/01/01@12:45:10,16032,3.2326876,4207.2
2000/01/01@12:45:11,16033,3.2326876,4212.4
2000/01/01@12:45:12,16034,3.2334376,4217.6
2000/01/01@12:45:13,16035,3.2330624,4222.8
2000/01/01@12:45:14,16036,3.2334376,4228.0
2000/01/01@12:45:16,16038,3.2332502,4238.4
2000/01/01@12:45:17,16039,3.233625,4243.6
2000/01/01@12:45:18,16040,3.2332502,4248.8
2000/01/01@12:45:19,16041,3.2330624,4254.0
2000/01/01@12:45:20,16042,3.232875,4258.870967741936
2000/01/01@12:45:21,16043,3.232875,4263.741935483871
2000/01/01@12:45:22,16044,3.232875,4268.612903225807
2000/01/01@12:45:23,16045,3.2330624,4273.4838709677415
2000/01/01@12:45:24,16046,3.2330624,4278.354838709677
2000/01/01@12:45:25,16047,3.2332502,4283.225806451613
2000/01/01@12:45:26,16048,3.2330624,4288.096774193548
2000/01/01@12:45:28,16050,3.2332502,4297.8387096774195
2000/01/01@12:45:29,16051,3.2326876,4302.709677419355
2000/01/01@12:45:30,16052,3.2332502,4307.580645161291
2000/01/01@12:45:31,16053,3.232875,4312.451612903225
2000/01/01@12:45:32,16054,3.2326876,4317.322580645161
2000/01/01@12:45:33,16055,3.2326876,4322.193548387097
2000/01/01@12:45:34,16056,3.2326876,4327.064516129032
2000/01/01@12:45:35,16057,3.2332502,4331.935483870968
2000/01/01@12:45:36,16058,3.2326876,4336.806451612903
2000/01/01@12:45:37,16059,3.2330624,4341.677419354839
2000/01/01@12:45:38,16060,3.2330624,4346.548387096775
2000/01/01@12:45:40,16062,3.2326876,4356.290322580645
2000/01/01@12:45:41,16063,3.2325004,4361.1612903225805
2000/01/01@12:45:42,16064,3.2330624,4366.032258064516
2000/01/01@12:45:43,16065,3.2325004,4370.903225806452
2000/01/01@12:45:44,16066,3.2326876,4375.774193548387
2000/01/01@12:45:45,16067,3.2326876,4380.645161290323
2000/01/01@12:45:46,16068,3.2326876,4385.5161290322585
2000/01/01@12:45:47,16069,3.2326876,4390.387096774193
2000/01/01@12:45:48,16070,3.2332502,4395.258064516129
2000/01/01@12:45:49,16071,3.2330624,4400.129032258064
2000/01/01@12:45:50,16072,3.2334376,4405.0
2000/01/01@12:45:52,16074,3.2325004,4414.066666666667
2000/01/01@12:45:53,16075,3.2332502,4418.6
2000/01/01@12:45:54,16076,3.232875,4423.133333333333
2000/01/01@12:45:55,16077,3.2334376,4427.666666666667
2000/01/01@12:45:56,16078,3.2326876,4432.2
2000/01/01@12:45:57,16079,3.2326876,4436.733333333334
2000/01/01@12:45:58,16080,3.2326876,4441.266666666666
2000/01/01@12:45:59,16081,3.2326876,4445.8
2000/01/01@12:46:00,16082,3.232875,4450.333333333333
2000/01/01@12:46:01,16083,3.232875,4454.866666666667
2000/01/01@12:46:02,16084,3.2326876,4459.4
2000/01/01@12:46:04,16086,3.2330624,4468.466666666666
2000/01/01@12:46:05,16087,3.2332502,4473.0
2000/01/01@12:46:06,16088,3.2325004,4477.533333333334
